Ensembl Gene ID	Gene Symbol	Gene Synonyms	
ENSG00000182718	ANXA2	LPC2; ANX2L4; LIP2; LPC2D; PAP-IV; ANX2; P36; HEL-S-270; CAL1H	
ENSG00000182722	-	-	
ENSG00000182732	RGS6	GAP; S914; HA117	
ENSG00000182742	HOXB4	HOX2F; HOX-2.6; HOX2	
ENSG00000182747	SLC35D3	FRCL1	
ENSG00000182749	PAQR7	PGLP; MPRA; mSR	
ENSG00000182752	PAPPA	PAPP-A; PAPA; IGFBP-4ase; ASBABP2; DIPLA1; PAPPA1	
ENSG00000182759	MAFA	hMafA; RIPE3b1; INSDM	
ENSG00000182768	NGRN	DSC92	
ENSG00000182771	GRID1	GluD1	
ENSG00000182774	RPS17	RPS17L1; DBA4; RPS17L; S17; RPS17L2	
ENSG00000182776	-	-	
ENSG00000182782	HCAR2	GPR109A; HCA2; HM74a; NIACR1; HM74b; PUMAG; Puma-g	
ENSG00000182783	OR2T29	-	
ENSG00000182791	CCDC87	-	
ENSG00000182793	GSTA5	-	
ENSG00000182795	C1orf116	SARG	
ENSG00000182796	TMEM198B	-	
ENSG00000182798	MAGEB17	-	
ENSG00000182809	CRIP2	CRP2; ESP1; CRIP	
ENSG00000182810	DDX28	MDDX28	
ENSG00000182814	-	-	
ENSG00000182816	KRTAP13-2	KAP13-2	
ENSG00000182824	FAM230E	LINC01662	
ENSG00000182827	ACBD3	GCP60; PAP7; GOLPH1; GOCAP1	
ENSG00000182831	C16orf72	PRO0149	
ENSG00000182836	PLCXD3	-	
ENSG00000182841	RRP7BP	RRP7B; dJ222E13.2	
ENSG00000182851	-	-	
ENSG00000182853	VMO1	PRO21055; ERGA6350	
ENSG00000182854	OR4F15	-	
ENSG00000182858	ALG12	CDG1G; ECM39; hALG12; PP14673	
ENSG00000182866	LCK	LSK; IMD22; pp58lck; p56lck; YT16	
ENSG00000182870	GALNT9	GALNAC-T9; GALNACT9	
ENSG00000182871	COL18A1	KNO; KNO1; KS; GLCC	
ENSG00000182872	RBM10	GPATC9; GPATCH9; DXS8237E; TARPS; ZRANB5; S1-1	
ENSG00000182873	PRKCZ-AS1	-	
ENSG00000182885	ADGRG3	PB99; PGR26; GPR97	
ENSG00000182888	-	-	
ENSG00000182890	GLUD2	GLUDP1; GDH2	
ENSG00000182896	TMEM95	UNQ9390	
ENSG00000182898	TCHHL1	S100A17; THHL1	
ENSG00000182899	RPL35A	eL33; DBA5; L35A	
ENSG00000182901	RGS7	-	
ENSG00000182902	SLC25A18	GC2	
ENSG00000182903	ZNF721	-	
ENSG00000182909	-	-	
ENSG00000182912	-	-	
ENSG00000182916	TCEAL7	WEX5	
ENSG00000182919	C11orf54	PTOD012; PTD012	
ENSG00000182921	-	-	
ENSG00000182923	CEP63	SCKL6	
ENSG00000182931	WFDC10B	WAP12	
ENSG00000182934	SRPRA	DP; Sralpha; SRPR	
ENSG00000182938	OTOP3	-	
ENSG00000182944	EWSR1	EWS-FLI1; EWS; bK984G1.4	
ENSG00000182950	ODF3L1	-	
ENSG00000182952	HMGN4	HMG17L3; NHC	
ENSG00000182957	SPATA13	ARHGEF29; ASEF2	
ENSG00000182963	GJC1	GJA7; CX45	
ENSG00000182965	-	-	
ENSG00000182968	SOX1	-	
ENSG00000182973	CNOT10	-	
ENSG00000182974	-	-	
ENSG00000182979	MTA1	-	
ENSG00000182983	ZNF662	-	
ENSG00000182985	CADM1	NECL2; Necl-2; ST17; TSLC1; sTSLC-1; IGSF4; SYNCAM; sgIGSF; synCAM1; IGSF4A; BL2; RA175	
ENSG00000182986	ZNF320	ZFPL	
ENSG00000182993	C12orf60	-	
ENSG00000183010	PYCR1	PIG45; ARCL3B; P5C; P5CR; PRO3; ARCL2B; PP222; PYCR	
ENSG00000183011	NAA38	PFAAP2; LSMD1; MAK31	
ENSG00000183016	-	-	
ENSG00000183018	SPNS2	SLC63A2; DFNB115; SLC62A2	
ENSG00000183019	MCEMP1	C19orf59	
ENSG00000183020	AP2A2	HIP9; HYPJ; ADTAB; CLAPA2; HIP-9	
ENSG00000183022	-	-	
ENSG00000183023	SLC8A1	NCX1	
ENSG00000183024	OR1G1	OR17-130; OR1G2; OR17-209	
ENSG00000183032	SLC25A21	ODC; ODC1; MTDPS18	
ENSG00000183034	OTOP2	-	
ENSG00000183035	CYLC1	CYCL1	
ENSG00000183036	PCP4	PEP-19	
ENSG00000183038	-	-	
ENSG00000183044	ABAT	NPD009; GABA-AT; GABAT	
ENSG00000183048	SLC25A10	DIC; MTDPS19	
ENSG00000183049	CAMK1D	CKLiK; CaM-K1; CaMKID	
ENSG00000183054	RGPD6	RanBP2L1; RGPD7; RanBP2L2; RGP6	
ENSG00000183055	-	-	
ENSG00000183060	LYSMD4	-	
ENSG00000183066	WBP2NL	PAWP; GRAMD7	
ENSG00000183067	IGSF5	JAM4; GSF5	
ENSG00000183072	NKX2-5	NKX2E; VSD3; CHNG5; CSX; NKX2.5; CSX1; HLHS2; NKX4-1	
ENSG00000183077	AFMID	FKF; KF; KFA	
ENSG00000183086	-	-	
ENSG00000183087	GAS6	AXLLG; AXSF	
ENSG00000183090	FREM3	-	
ENSG00000183091	NEB	NEB177D; NEM2	
ENSG00000183092	BEGAIN	-	
ENSG00000183098	GPC6	OMIMD1	
ENSG00000183103	-	-	
ENSG00000183111	ARHGEF37	-	
ENSG00000183114	FAM43B	-	
ENSG00000183117	CSMD1	PPP1R24	
ENSG00000183122	-	-	
ENSG00000183128	CALHM3	FAM26A; bA225H22.7	
ENSG00000183130	-	-	
ENSG00000183134	PTGDR2	CRTH2; DP2; GPR44; CD294; DL1R	
ENSG00000183137	CEP57L1	bA487F23.2; cep57R; C6orf182	
ENSG00000183145	RIPPLY3	DSCR6	
ENSG00000183146	PRORY	CYorf17	
ENSG00000183148	-	-	
ENSG00000183150	GPR19	-	
ENSG00000183153	GJD3	CX31.9; Cx30.2; GJA11; GJC1	
ENSG00000183154	LOC102723701	-	
ENSG00000183155	RABIF	MSS4; RASGFR3; RASGRF3	
ENSG00000183160	TMEM119	OBIF	
ENSG00000183161	FANCF	FAF	
ENSG00000183166	CALN1	CABP8	
ENSG00000183169	-	-	
ENSG00000183171	-	-	
ENSG00000183172	SMDT1	C22orf32; DDDD; EMRE	
ENSG00000183185	GABRR3	-	
ENSG00000183186	C2CD4C	FAM148C; KIAA1957; NLF3	
ENSG00000183196	CHST6	GST4-beta; glcNAc6ST-5; gn6st-5; hCGn6ST; MCDC1; C-GlcNAc6ST	
ENSG00000183199	-	-	
ENSG00000183206	POTEC	CT104.6; POTE-18; A26B2; POTE18	
ENSG00000183207	RUVBL2	ECP51; CGI-46; TIH2; RVB2; TAP54-beta; TIP49B; TIP48; ECP-51; INO80J; REPTIN	
ENSG00000183208	GDPGP1	VTC2; C15orf58	
ENSG00000183230	CTNNA3	ARVD13; VR22	
ENSG00000183239	-	-	
ENSG00000183242	-	-	
ENSG00000183246	RIMBP3C	RIMBP3.3; RIM-BP3.3	
ENSG00000183248	PRR36	-	
ENSG00000183249	-	-	
ENSG00000183250	LINC01547	C21orf67; C21orf69; PRED54	
ENSG00000183251	OR51B4	HOR5'Beta1	
ENSG00000183255	PTTG1IP	C21orf1; PBF; C21orf3	
ENSG00000183258	DDX41	ABS; MPLPF	
ENSG00000183260	ABHD16B	C20orf135; dJ591C20.1	
ENSG00000183269	OR52E8	OR11-54	
ENSG00000183273	CCDC60	-	
ENSG00000183281	PLGLB1	PLGP1; PRP-B; PRGB; PLGL	
ENSG00000183283	DAZAP2	PRTB	
ENSG00000183287	CCBE1	HKLLS1	
ENSG00000183291	SELENOF	SEP15	
ENSG00000183292	PRSS40B; PRSS40A	TISP43	
ENSG00000183298	-	-	
ENSG00000183303	OR5P2	JCG4; JCG3	
ENSG00000183304	FAM9A	TEX39A	
ENSG00000183305	MAGEA2B	CT1.2; MAGE2	
ENSG00000183307	TMEM121B	CECR6	
ENSG00000183308	-	-	
ENSG00000183309	ZNF623	-	
ENSG00000183310	OR2T34	-	
ENSG00000183313	OR52L1	OR11-50	
ENSG00000183317	EPHA10	-	
ENSG00000183318	SPDYE4	-	
ENSG00000183323	CCDC125	KENAE	
ENSG00000183324	REC114	OOMD10; C15orf60; CT147	
ENSG00000183336	BOLA2	BOLA2B; BOLA2A; My016	
ENSG00000183337	BCOR	ANOP2; MCOPS2; MAA2	
ENSG00000183340	JRKL	HHMJG	
ENSG00000183346	CABCOCO1	C10orf107	
ENSG00000183347	GBP6	-	
ENSG00000183354	KIAA2026	-	
ENSG00000183378	OVCH2	OVTN	
ENSG00000183379	SYNDIG1L	CAPUCIN; TMEM90A; IFITMD4; DSPC1	
ENSG00000183385	TTTY8	TTY8; LINC00130; NCRNA00130	
ENSG00000183386	FHL3	SLIM2	
ENSG00000183389	OR56A4	OR11-49	
ENSG00000183395	PMCH	MCH; ppMCH	
ENSG00000183396	TMEM89	-	
ENSG00000183397	C19orf71	-	
ENSG00000183401	CCDC159	-	
ENSG00000183405	-	-	
ENSG00000183421	RIPK4	ANKRD3; NKRD3; PKK; RIP4; DIK; PPS2; ANKK2; CHANDS	
ENSG00000183423	LRIT3	FIGLER4; CSNB1F	
ENSG00000183426	NPIPA2; NPIPA1	NPIP; NPIPA1; morpheus; NPIPA	
ENSG00000183431	SF3A3	PRP9; PRPF9; SAP61; SF3a60	
ENSG00000183432	-	-	
ENSG00000183434	TFDP3	HCA661; CT30; DP4	
ENSG00000183439	TRIM61	RNF35	
ENSG00000183444	-	-	
ENSG00000183454	GRIN2A	NMDAR2A; EPND; GluN2A; NR2A; LKS; FESD	
ENSG00000183458	-	-	
ENSG00000183461	-	-	
ENSG00000183463	URAD	PRHOXNB	
ENSG00000183470	FLJ40288	-	
ENSG00000183473	-	-	
ENSG00000183474	GTF2H2C	GTF2H2C_2	
ENSG00000183475	ASB7	-	
ENSG00000183476	SH2D7	-	
ENSG00000183479	TREX2	-	
ENSG00000183484	GPR132	G2A	
ENSG00000183486	MX2	MXB	
ENSG00000183495	EP400	P400; CAGH32; TNRC12	
ENSG00000183496	MEX3B	RKHD3; MEX-3B; RNF195	
ENSG00000183504	-	-	
ENSG00000183506	-	-	
ENSG00000183508	TENT5C	FAM46C	
ENSG00000183513	COA5	C2orf64; MC4DN9; 6330578E17Rik; CEMCOX3; Pet191	
ENSG00000183514	-	-	
ENSG00000183520	UTP11	CGI-94; UTP11L; CGI94	
ENSG00000183527	PSMG1	C21LRP; PAC1; DSCR2; PAC-1; LRPC21	
ENSG00000183530	PRR14L	C22orf30	
ENSG00000183531	-	-	
ENSG00000183535	COL18A1-AS1	C21orf123; NCRNA00175; PRED80	
ENSG00000183542	KLRC4	NKG2F; NKG2-F	
ENSG00000183549	ACSM5	-	
ENSG00000183558	-	-	
ENSG00000183559	C10orf120	bA318C4.1	
ENSG00000183560	IZUMO1R	FOLR4; Folbp3; FR-delta; JUNO	
ENSG00000183562	-	-	
ENSG00000183566	BPIFA4P	BASE	
ENSG00000183569	SERHL2	dJ222E13.1	
ENSG00000183570	PCBP3	PCBP3OT; PCBP3-OT1; ALPHA-CP3	
ENSG00000183571	PGPEP1L	-	
ENSG00000183576	SETD3	hSETD3; C14orf154	
ENSG00000183578	TNFAIP8L3	TIPE3	
ENSG00000183579	ZNRF3	RNF203; BK747E2.3	
ENSG00000183580	FBXL7	FBL7; FBL6	
ENSG00000183586	-	-	
ENSG00000183597	TANGO2	C22orf25; MECRCN	
ENSG00000183598	H3C13	H3C14; H3C15; HIST2H3D	
ENSG00000183604	SMG1P5	-	
ENSG00000183605	SFXN4	SLC56A4; BCRM1; COXPD18	
ENSG00000183607	GKN2	VLTI465; PRO813; TFIZ1; BRICD1B; GDDR	
ENSG00000183615	FAM167B	C1orf90; DIORA-2	
ENSG00000183617	MRPL54	L54mt; MRP-L54	
ENSG00000183621	ZNF438	bA330O11.1	
ENSG00000183624	HMCES	SRAPD1; DC12; C3orf37	
ENSG00000183625	CCR3	C C CKR3; CKR 3; CKR3; CMKBR3; CC-CKR-3; CD193	
ENSG00000183628	DGCR6	-	
ENSG00000183629	GOLGA8G	GOLGA8F	
ENSG00000183631	PRR32	CXorf64	
ENSG00000183632	LOC102723713; TP53TG3F; TP53TG3; TP53TG3E; LOC102723655	TP53TG3A; TP53TG3; TP53TG3C; TP53TG3E; TP53TG3F; TP53TG3B; TP53TG3D; P53TG3	
ENSG00000183638	RP1L1	DCDC4B; RP88; OCMD	
ENSG00000183640	KRTAP8-1	KAP8.1	
ENSG00000183643	C15orf32	-	
ENSG00000183644	HOATZ	C11orf88	
ENSG00000183647	ZNF530	-	
ENSG00000183648	NDUFB1	MNLL; CI-MNLL; CI-SGDH	
ENSG00000183653	-	-	
ENSG00000183654	MARCHF11	MARCH11; MARCH-XI; RNF226	
ENSG00000183655	KLHL25	ENC-2; ENC2	
ENSG00000183657	-	-	
ENSG00000183662	TAFA1	TAFA-1; FAM19A1	
ENSG00000183663	-	-	
ENSG00000183665	TRMT12	TYW2; TRM12	
ENSG00000183666	GUSBP1	-	
ENSG00000183668	PSG9	PSBG-11; PS34; PSBG-9; PSG11; PSGII	
ENSG00000183671	GPR1	-	
ENSG00000183674	-	-	
ENSG00000183675	-	-	
ENSG00000183678	-	-	
ENSG00000183682	BMP8A	OP-2	
ENSG00000183684	ALYREF	ALY/REF; THOC4; BEF; ALY; REF	
ENSG00000183688	RFLNB	CFM1; FAM101B	
ENSG00000183690	EFHC2	MRX74; dJ1158H2.1	
ENSG00000183691	NOG	SYNS1; SYNS1A; SYM1	
ENSG00000183695	MRGPRX2	MRGX2; MGRG3	
ENSG00000183696	UPP1	UDRPASE; UPASE; UP; UPP	
ENSG00000183704	-	-	
ENSG00000183706	OR4N4	OR15-5; OR15-1	
ENSG00000183709	IFNL2	IFNL3a; IFNL2a; IL-28A; IL28A	
ENSG00000183715	OPCML	OBCAM; OPCM; IGLON1	
ENSG00000183718	TRIM52	RNF102	
ENSG00000183722	LHFPL6	LHFP	
ENSG00000183723	CMTM4	CKLFSF4	
ENSG00000183726	TMEM50A	SMP1; IFNRC	
ENSG00000183729	-	-	
ENSG00000183733	FIGLA	FIGALPHA; BHLHC8; POF6	
ENSG00000183734	ASCL2	MASH2; bHLHa45; ASH2; HASH2	
ENSG00000183735	TBK1	IIAE8; FTDALS4; NAK; T2K	
ENSG00000183741	CBX6	-	
ENSG00000183742	MACC1	7A5; SH3BP4L	
ENSG00000183747	ACSM2A	ACSM2; A-923A4.1	
ENSG00000183748	-	-	
ENSG00000183751	TBL3	UTP13; SAZD	
ENSG00000183753	BPY2	VCY2; BPY2A; VCY2A	
ENSG00000183760	ACP7	PAPL; PAPL1	
ENSG00000183762	KREMEN1	KREMEN; ECTD13; KRM1	
ENSG00000183763	TRAIP	RNF206; TRIP; SCKL9	
ENSG00000183765	CHEK2	CDS1; hCds1; LFS2; CHK2; HuCds1; RAD53; PP1425	
ENSG00000183770	FOXL2	POF3; BPES1; PFRK; PINTO; BPES	
ENSG00000183773	AIFM3	AIFL	
ENSG00000183775	KCTD16	-	
ENSG00000183778	B3GALT5	GLCT5; beta-3-Gx-T5; beta-1,3-GalTase 5; B3GalTx; B3GalT-V; beta3Gal-T5; B3T5	
ENSG00000183779	ZNF703	ZPO1; ZNF503L; NLZ1; ZEPPO1	
ENSG00000183780	SLC35F3	-	
ENSG00000183783	KCTD8	-	
ENSG00000183784	-	-	
ENSG00000183785	TUBA8	CDCBM8; TUBAL2	
ENSG00000183791	-	-	
ENSG00000183793	NPIPA5	NPIP	
ENSG00000183795	BPY2B	VCY2B	
ENSG00000183798	EMILIN3	C20orf130; dJ620E11.4; EMILIN5	
ENSG00000183801	OLFML1	MVAL564; UNQ564	
ENSG00000183807	FAM162B	bA86F4.2; C6orf189	
ENSG00000183808	RBM12B	MGC:33837	
ENSG00000183813	CCR4	K5-5; CKR4; CC-CKR-4; CMKBR4; ChemR13; CD194; HGCN:14099	
ENSG00000183814	LIN9	BARPsv; TGS1; Lin-9; TGS2; BARA; TGS	
ENSG00000183822	NCF4-AS1	-	
ENSG00000183826	BTBD9	dJ322I12.1	
ENSG00000183828	NUDT14	UGPPase; UGPP	
ENSG00000183831	ANKRD45	CT117	
ENSG00000183833	CFAP91	AAT1; C3orf15; SPATA26; MAATS1; AAT1alpha; CaM-IP2; SPGF51	
ENSG00000183837	PNMA3	MA5; MA3	
ENSG00000183840	GPR39	-	
ENSG00000183844	FAM3B	2-21; PRED44; C21orf76; PANDER; ORF9; C21orf11	
ENSG00000183850	ZNF730	-	
ENSG00000183853	KIRREL1	NEPH1; KIRREL	
ENSG00000183856	IQGAP3	-	
ENSG00000183862	CNGA2	OCNC1; CNCA1; OCNCALPHA; CNCA; CNG2; OCNCa	
ENSG00000183864	TOB2	APRO5; TOB4; TROB2; TOBL	
ENSG00000183873	SCN5A	VF1; HH1; ICCD; CMPD2; PFHB1; HBBD; IVF; HB2; LQT3; CDCD2; CMD1E; HB1; Nav1.5; SSS1	
ENSG00000183876	ARSI	ASI; SPG66	
ENSG00000183878	UTY	KDM6C; UTY1; KDM6AL	
ENSG00000183888	SRARP	C1orf64; ERRF	
ENSG00000183889	-	-	
ENSG00000183891	TTC32	-	
ENSG00000183900	-	-	
ENSG00000183908	LRRC55	-	
ENSG00000183909	-	-	
ENSG00000183911	-	-	
ENSG00000183914	DNAH2	DNAHC2; DNHD3; SPGF45	
ENSG00000183918	SH2D1A	EBVS; LYP; XLP; IMD5; MTCP1; XLPD; DSHP; SAP/SH2D1A; XLPD1; SAP	
ENSG00000183921	SDR42E2	-	
ENSG00000183929	-	-	
ENSG00000183935	HTR7P1	HTR7P	
ENSG00000183938	-	-	
ENSG00000183941	-	-	
ENSG00000183943	PRKX	PKX1	
ENSG00000183955	KMT5A	PR-Set7; PR/SET07; SET07; SET8; SETD8	
ENSG00000183960	KCNH8	Kv12.1; elk3; ELK; ELK1	
ENSG00000183963	SMTN	-	
ENSG00000183971	NPW	PPNPW; L8; L8C; PPL8	
ENSG00000183977	PP2D1	C3orf48	
ENSG00000183978	COA3	HSPC009; MC4DN14; MITRAC12; CCDC56; COX25	
ENSG00000183979	NPB	L7; PPL7; PPNPB	
ENSG00000183981	-	-	
ENSG00000184005	ST6GALNAC3	STY; ST6GALNACIII; PRO7177; SIAT7C	
ENSG00000184007	PTP4A2	HH13; PTP4A; PTPCAAX2; ptp-IV1b; PRL2; HH7-2; ptp-IV1a; HU-PP-1; PRL-2; OV-1	
ENSG00000184009	ACTG1	DFNA20; ACT; DFNA26; HEL-176; ACTG	
ENSG00000184012	TMPRSS2	PRSS10	
ENSG00000184014	DENND5A	DEE49; EIEE49; RAB6IP1	
ENSG00000184022	OR2T10	OR1-64	
ENSG00000184029	DSCR4	DSCRB; DCRB	
ENSG00000184032	KRTAP20-2	KAP20.2	
ENSG00000184033	CTAG1B	CTAG; LAGE2B; CTAG1; LAGE-2; CT6.1; ESO1; NY-ESO-1	
ENSG00000184040	-	-	
ENSG00000184047	DIABLO	DFNA64; SMAC	
ENSG00000184055	-	-	
ENSG00000184056	VPS33B	-	
ENSG00000184058	TBX1	DORV; TGA; DGCR; DGS; VCF; CTHM; CAFS; CATCH22; VCFS; TBX1C	
ENSG00000184060	ADAP2	HSA272195; CENTA2; cent-b	
ENSG00000184068	-	-	
ENSG00000184076	UQCR10	HSPC151; HSPC119; QCR9; HSPC051; UCRC; UCCR7.2	
ENSG00000184083	FAM120C	ORF34; CXorf17	
ENSG00000184084	-	-	
ENSG00000184100	-	-	
ENSG00000184106	-	-	
ENSG00000184108	TRIML1	RNF209	
ENSG00000184110	EIF3C	eIF3-p110; EIF3CL; EIF3S8	
ENSG00000184111	-	-	
ENSG00000184113	CLDN5	TMVCF; BEC1; CPETRL1; AWAL; TMDVCF	
ENSG00000184115	-	-	
ENSG00000184117	NIPSNAP1	-	
ENSG00000184139	-	-	
ENSG00000184140	OR4F6	OR15-15; OR4F12	
ENSG00000184144	CNTN2	TAX; AXT; TAG-1; FAME5; TAX1	
ENSG00000184148	SPRR4	-	
ENSG00000184154	LRTOMT	LRRC51; CFAP111; DFNB63	
ENSG00000184155	OR10J5	OR1-28	
ENSG00000184156	KCNQ3	BFNC2; KV7.3; EBN2	
ENSG00000184160	ADRA2C	ADRA2RL2; ADRA2L2; ADRARL2; ALPHA2CAR	
ENSG00000184162	NR2C2AP	TRA16	
ENSG00000184163	C1QTNF12	FAM132A; C1QDC2; CTRP12	
ENSG00000184164	CRELD2	-	
ENSG00000184166	OR1D2	OR17-4; OLFR1	
ENSG00000184178	SCFD2	STXBP1L1	
ENSG00000184182	UBE2F	NCE2	
ENSG00000184185	KCNJ12	hIRK; kcnj12x; IRK2; hIRK1; Kir2.2; Kir2.2v; KCNJN1; IRK-2; hkir2.2x	
ENSG00000184188	-	-	
ENSG00000184194	GPR173	SREB3	
ENSG00000184203	PPP1R2	PPP1R2A; IPP2; IPP-2	
ENSG00000184205	TSPYL2	CTCL; CINAP; HRIHFB2216; DENTT; TSPX; CDA1; NP79; SE204	
ENSG00000184206	GOLGA6L4	-	
ENSG00000184207	PGP	AUM; PGPase; G3PP	
ENSG00000184208	C22orf46	-	
ENSG00000184209	SNRNP35	HM-1; U1SNRNPBP	
ENSG00000184210	DGAT2L6	DC3	
ENSG00000184216	IRAK1	IRAK; pelle	
ENSG00000184220	CMSS1	C3orf26	
ENSG00000184221	OLIG1	BHLHE21; BHLHB6	
ENSG00000184224	C11orf72	-	
ENSG00000184226	PCDH9	-	
ENSG00000184227	ACOT1	LACH2; ACH2; CTE-1	
ENSG00000184232	OAF	NS5ATP13TP2	
ENSG00000184247	-	-	
ENSG00000184254	ALDH1A3	MCOP8; ALDH1A6; RALDH3; ALDH6	
ENSG00000184258	-	-	
ENSG00000184260	H2AC20	H2A; HIST2H2AC; H2A/q; H2AFQ; H2A-GL101	
ENSG00000184261	KCNK12	K2p12.1; THIK-2; THIK2	
ENSG00000184270	H2AC21	H2AB; HIST2H2AB	
ENSG00000184271	POU6F1	BRN5; TCFB1; MPOU	
ENSG00000184274	-	-	
ENSG00000184276	DEFB108B	hBD-8; DEFB-8	
ENSG00000184277	TM2D3	BLP2	
ENSG00000184281	TSSC4	-	
ENSG00000184292	TACSTD2	GP50; EGP1; GA7331; TROP2; EGP-1; GA733-1; M1S1	
ENSG00000184293	CLECL1	DCAL-1; DCAL1	
ENSG00000184302	SIX6	MCOPCT2; Six9; OPTX2; ODRMD	
ENSG00000184303	-	-	
ENSG00000184304	PRKD1	CHDED; PKD; PRKCM; PKC-MU; PKCM	
ENSG00000184305	CCSER1	FAM190A	
ENSG00000184307	ZDHHC23	NIDD; DHHC-23	
ENSG00000184313	MROH7	C1orf175; HEATR8	
ENSG00000184319	-	-	
ENSG00000184321	OR51J1	HOR5'Beta8; OR51J2; OR51J1P	
ENSG00000184324	-	-	
ENSG00000184330	S100A7A	S100A7L1; S100A7f; NICE-2; S100A15; NICE2	
ENSG00000184343	SRPK3	MSSK-1; MSSK1; STK23	
ENSG00000184344	GDF3	KFS3; MCOP7; MCOPCB6	
ENSG00000184345	IQCF2	-	
ENSG00000184347	SLIT3	MEGF5; Slit-3; slit2; SLIL2; SLIT1	
ENSG00000184348	-	-	
ENSG00000184349	EFNA5	EPLG7; LERK7; AF1; GLC1M; EFL5; RAGS	
ENSG00000184350	MRGPRE	MGRF; MRGE; GPR167	
ENSG00000184351	KRTAP19-1	KAP19.1	
ENSG00000184357	H1-5	H1; H1.5; H1s-3; H1B; H1F5; HIST1H1B	
ENSG00000184361	SPATA32	TEX34; VAD1.2; AEP2; C17orf46	
ENSG00000184363	PKP3	-	
ENSG00000184368	MAP7D2	-	
ENSG00000184371	CSF1	MCSF; CSF-1	
ENSG00000184374	COLEC10	3MC3; CL-34; CLL1	
ENSG00000184378	ACTRT3	ARPM1; ARP-T3	
ENSG00000184381	PLA2G6	CaI-PLA2; INAD1; NBIA2A; PLA2; GVI; IPLA2-VIA; iPLA2; PNPLA9; NBIA2B; PARK14; iPLA2beta; NBIA2	
ENSG00000184384	MAML2	MAM2; MAM-3; MAM3; MLL-MAML2	
ENSG00000184385	UMODL1-AS1	C21orf128	
ENSG00000184388	PABPC1L2B	RBM32B	
ENSG00000184389	A3GALT2	A3GALT2P; IGBS3S; IGB3S	
ENSG00000184394	OR4N5	-	
ENSG00000184402	SS18L1	LP2261; CREST	
ENSG00000184408	KCND2	KV4.2; RK5	
ENSG00000184414	-	-	
ENSG00000184423	-	-	
ENSG00000184428	TOP1MT	-	
ENSG00000184432	COPB2	beta'-COP; MCPH19	
ENSG00000184434	LRRC19	-	
ENSG00000184436	THAP7	-	
ENSG00000184441	-	-	
ENSG00000184445	KNTC1	ROD	
ENSG00000184451	CCR10	GPR2	
ENSG00000184454	NCMAP	C1orf130; MP11	
ENSG00000184459	BPIFC	BPIL2	
ENSG00000184465	WDR27	-	
ENSG00000184470	TXNRD2	TRXR2; GCCD5; TR; SELZ; TR-BETA; TR3	
ENSG00000184471	C1QTNF8	CTRP8; UNQ5829	
ENSG00000184478	OR56A3	OR56A2P; OR56A3P; OR56A6	
ENSG00000184481	FOXO4	MLLT7; AFX; AFX1	
ENSG00000184486	POU3F2	oct-7; BRN2; OTF7; N-Oct3; OTF-7; brn-2; OCT7; POUF3	
ENSG00000184489	PTP4A3	PRL-3; PRL-R; PRL3	
ENSG00000184490	-	-	
ENSG00000184492	FOXD4L1	bA395L14.1; FOXD5	
ENSG00000184497	TMEM255B	FAM70B	
ENSG00000184500	PROS1	PS24; PS23; PROS; PS22; PS25; PSA; PS21; THPH5; THPH6	
ENSG00000184502	GAST	GAS	
ENSG00000184507	NUTM1	C15orf55; FAM22H; NUT	
ENSG00000184508	HDDC3	MESH1; (ppGpp)ase	
ENSG00000184515	BEX5	NGFRAP1L1	
ENSG00000184517	ZFP1	ZNF475	
ENSG00000184523	-	-	
ENSG00000184524	CEND1	BM88	
ENSG00000184530	C6orf58	LEG1	
ENSG00000184544	DHRS7C	SDR32C2	
ENSG00000184545	DUSP8	HB5; HVH-5; HVH8; C11orf81	
ENSG00000184551	-	-	
ENSG00000184557	SOCS3	ATOD4; CIS3; SOCS-3; SSI3; SSI-3; Cish3	
ENSG00000184560	SPEM2	C17orf74	
ENSG00000184564	SLITRK6	DFNMYP	
ENSG00000184566	-	-	
ENSG00000184571	PIWIL3	HIWI3	
ENSG00000184574	LPAR5	GPR93; LPA5; GPR92; KPG_010	
ENSG00000184575	XPOT	XPO3	
ENSG00000184584	STING1	TMEM173; ERIS; MITA; STING; hSTING; MPYS; hMITA; NET23; SAVI; STING-beta	
ENSG00000184586	-	-	
ENSG00000184588	PDE4B	DPDE4; PDEIVB	
ENSG00000184596	-	-	
ENSG00000184599	TAFA3	TAFA-3; FAM19A3	
ENSG00000184601	C14orf180	NRAC; C14orf77	
ENSG00000184602	SNN	-	
ENSG00000184608	FAM167A-AS1	C8orf12	
ENSG00000184611	KCNH7	Kv11.3; ERG3; HERG3	
ENSG00000184612	-	-	
ENSG00000184613	NELL2	NRP2	
ENSG00000184616	-	-	
ENSG00000184617	-	-	
ENSG00000184619	KRBA2	-	
ENSG00000184624	-	-	
ENSG00000184634	MED12	OPA1; ARC240; CAGH45; FGS1; Kto; OHDOX; HOPA; MED12S; TNRC11; OKS; TRAP230	
ENSG00000184635	ZNF93	HPF34; HTF34; ZNF505; TF34	
ENSG00000184640	SEPTIN9	MSF; SEPT9; SINT1; PNUTL4; SeptD1; MSF1; AF17q25; NAPB	
ENSG00000184647	PRSS55	CT153; UNQ9391; TSP1; T-SP1	
ENSG00000184650	ODF4	CT134; CT136; OPPO1	
ENSG00000184659	FOXD4L4	bA460E7.2; FOXD4b; FOXD4L2	
