Ensembl Gene ID	Gene Symbol	Gene Synonyms	
ENSG00000270605	-	-	
ENSG00000270606	-	-	
ENSG00000270607	-	-	
ENSG00000270610	-	-	
ENSG00000270611	-	-	
ENSG00000270612	-	-	
ENSG00000270614	-	-	
ENSG00000270615	-	-	
ENSG00000270617	URGCP-MRPS24	-	
ENSG00000270618	-	-	
ENSG00000270619	-	-	
ENSG00000270620	-	-	
ENSG00000270623	-	-	
ENSG00000270624	-	-	
ENSG00000270625	-	-	
ENSG00000270627	-	-	
ENSG00000270628	-	-	
ENSG00000270631	-	-	
ENSG00000270632	-	-	
ENSG00000270634	-	-	
ENSG00000270638	-	-	
ENSG00000270639	-	-	
ENSG00000270640	-	-	
ENSG00000270641	TSIX	XISTAS; LINC00013; XIST-AS; NCRNA00013; XIST-AS1	
ENSG00000270646	-	-	
ENSG00000270648	-	-	
ENSG00000270652	-	-	
ENSG00000270654	-	-	
ENSG00000270655	-	-	
ENSG00000270656	-	-	
ENSG00000270659	-	-	
ENSG00000270661	-	-	
ENSG00000270664	-	-	
ENSG00000270665	-	-	
ENSG00000270666	-	-	
ENSG00000270669	-	-	
ENSG00000270670	-	-	
ENSG00000270672	MTRNR2L6	HN6	
ENSG00000270673	YTHDF3-DT	YTHDF3-AS1	
ENSG00000270677	-	-	
ENSG00000270678	-	-	
ENSG00000270679	-	-	
ENSG00000270680	-	-	
ENSG00000270681	-	-	
ENSG00000270682	-	-	
ENSG00000270683	-	-	
ENSG00000270685	-	-	
ENSG00000270688	-	-	
ENSG00000270689	-	-	
ENSG00000270690	-	-	
ENSG00000270691	-	-	
ENSG00000270692	-	-	
ENSG00000270694	-	-	
ENSG00000270695	-	-	
ENSG00000270696	-	-	
ENSG00000270697	-	-	
ENSG00000270698	-	-	
ENSG00000270699	-	-	
ENSG00000270701	-	-	
ENSG00000270702	-	-	
ENSG00000270704	-	-	
ENSG00000270705	-	-	
ENSG00000270706	-	-	
ENSG00000270708	-	-	
ENSG00000270709	-	-	
ENSG00000270710	-	-	
ENSG00000270711	-	-	
ENSG00000270712	-	-	
ENSG00000270713	-	-	
ENSG00000270714	-	-	
ENSG00000270716	-	-	
ENSG00000270718	-	-	
ENSG00000270719	-	-	
ENSG00000270720	-	-	
ENSG00000270723	-	-	
ENSG00000270725	-	-	
ENSG00000270726	-	-	
ENSG00000270727	-	-	
ENSG00000270728	-	-	
ENSG00000270729	-	-	
ENSG00000270733	-	-	
ENSG00000270734	-	-	
ENSG00000270736	-	-	
ENSG00000270739	-	-	
ENSG00000270741	-	-	
ENSG00000270742	-	-	
ENSG00000270745	-	-	
ENSG00000270747	-	-	
ENSG00000270748	-	-	
ENSG00000270749	-	-	
ENSG00000270750	-	-	
ENSG00000270751	FBXW7-AS1	DEAR; DEspR	
ENSG00000270753	-	-	
ENSG00000270754	-	-	
ENSG00000270755	-	-	
ENSG00000270757	HSPE1-MOB4	HSPE1-PHOCN	
ENSG00000270759	-	-	
ENSG00000270760	-	-	
ENSG00000270761	-	-	
ENSG00000270762	-	-	
ENSG00000270763	-	-	
ENSG00000270764	-	-	
ENSG00000270766	-	-	
ENSG00000270767	-	-	
ENSG00000270771	-	-	
ENSG00000270772	-	-	
ENSG00000270773	-	-	
ENSG00000270775	-	-	
ENSG00000270776	-	-	
ENSG00000270777	-	-	
ENSG00000270778	-	-	
ENSG00000270779	-	-	
ENSG00000270780	-	-	
ENSG00000270781	-	-	
ENSG00000270782	-	-	
ENSG00000270783	-	-	
ENSG00000270788	-	-	
ENSG00000270789	-	-	
ENSG00000270790	-	-	
ENSG00000270791	-	-	
ENSG00000270792	-	-	
ENSG00000270793	-	-	
ENSG00000270794	-	-	
ENSG00000270797	-	-	
ENSG00000270798	-	-	
ENSG00000270799	-	-	
ENSG00000270800	RPS10-NUDT3	-	
ENSG00000270802	-	-	
ENSG00000270804	-	-	
ENSG00000270807	-	-	
ENSG00000270808	-	-	
ENSG00000270809	-	-	
ENSG00000270810	-	-	
ENSG00000270811	-	-	
ENSG00000270812	-	-	
ENSG00000270813	-	-	
ENSG00000270814	-	-	
ENSG00000270815	-	-	
ENSG00000270818	-	-	
ENSG00000270820	-	-	
ENSG00000270822	-	-	
ENSG00000270823	-	-	
ENSG00000270824	-	-	
ENSG00000270826	-	-	
ENSG00000270828	-	-	
ENSG00000270830	-	-	
ENSG00000270831	-	-	
ENSG00000270832	-	-	
ENSG00000270835	-	-	
ENSG00000270837	-	-	
ENSG00000270838	-	-	
ENSG00000270839	-	-	
ENSG00000270842	-	-	
ENSG00000270846	-	-	
ENSG00000270849	-	-	
ENSG00000270850	-	-	
ENSG00000270852	-	-	
ENSG00000270855	-	-	
ENSG00000270856	-	-	
ENSG00000270857	-	-	
ENSG00000270858	-	-	
ENSG00000270859	-	-	
ENSG00000270861	-	-	
ENSG00000270863	-	-	
ENSG00000270864	-	-	
ENSG00000270865	-	-	
ENSG00000270866	-	-	
ENSG00000270868	-	-	
ENSG00000270870	-	-	
ENSG00000270874	-	-	
ENSG00000270876	-	-	
ENSG00000270878	-	-	
ENSG00000270879	-	-	
ENSG00000270880	-	-	
ENSG00000270883	-	-	
ENSG00000270889	-	-	
ENSG00000270890	-	-	
ENSG00000270891	-	-	
ENSG00000270892	-	-	
ENSG00000270893	-	-	
ENSG00000270896	-	-	
ENSG00000270897	-	-	
ENSG00000270898	-	-	
ENSG00000270900	-	-	
ENSG00000270901	-	-	
ENSG00000270902	-	-	
ENSG00000270903	-	-	
ENSG00000270904	-	-	
ENSG00000270906	-	-	
ENSG00000270909	-	-	
ENSG00000270911	-	-	
ENSG00000270912	-	-	
ENSG00000270914	-	-	
ENSG00000270915	-	-	
ENSG00000270916	-	-	
ENSG00000270917	-	-	
ENSG00000270919	-	-	
ENSG00000270920	-	-	
ENSG00000270921	-	-	
ENSG00000270923	-	-	
ENSG00000270924	-	-	
ENSG00000270926	-	-	
ENSG00000270927	-	-	
ENSG00000270929	-	-	
ENSG00000270930	-	-	
ENSG00000270933	-	-	
ENSG00000270934	-	-	
ENSG00000270935	-	-	
ENSG00000270936	-	-	
ENSG00000270937	-	-	
ENSG00000270938	-	-	
ENSG00000270941	-	-	
ENSG00000270945	-	-	
ENSG00000270947	-	-	
ENSG00000270948	-	-	
ENSG00000270949	-	-	
ENSG00000270951	-	-	
ENSG00000270953	-	-	
ENSG00000270954	-	-	
ENSG00000270955	-	-	
ENSG00000270956	-	-	
ENSG00000270957	-	-	
ENSG00000270959	LPP-AS2	MYCLo-5; MYCLo-6	
ENSG00000270960	-	-	
ENSG00000270961	-	-	
ENSG00000270962	-	-	
ENSG00000270964	-	-	
ENSG00000270965	-	-	
ENSG00000270966	-	-	
ENSG00000270969	-	-	
ENSG00000270971	-	-	
ENSG00000270972	-	-	
ENSG00000270973	-	-	
ENSG00000270975	-	-	
ENSG00000270976	-	-	
ENSG00000270978	-	-	
ENSG00000270980	-	-	
ENSG00000270981	-	-	
ENSG00000270982	-	-	
ENSG00000270983	-	-	
ENSG00000270986	-	-	
ENSG00000270987	-	-	
ENSG00000270988	-	-	
ENSG00000270989	-	-	
ENSG00000270990	-	-	
ENSG00000270992	-	-	
ENSG00000270993	-	-	
ENSG00000270994	-	-	
ENSG00000270995	-	-	
ENSG00000270996	-	-	
ENSG00000270997	-	-	
ENSG00000270999	-	-	
ENSG00000271002	-	-	
ENSG00000271003	-	-	
ENSG00000271005	-	-	
ENSG00000271009	-	-	
ENSG00000271010	-	-	
ENSG00000271011	-	-	
ENSG00000271014	-	-	
ENSG00000271015	-	-	
ENSG00000271018	-	-	
ENSG00000271020	-	-	
ENSG00000271021	-	-	
ENSG00000271022	-	-	
ENSG00000271024	-	-	
ENSG00000271025	-	-	
ENSG00000271026	-	-	
ENSG00000271027	-	-	
ENSG00000271028	-	-	
ENSG00000271029	-	-	
ENSG00000271032	-	-	
ENSG00000271034	-	-	
ENSG00000271035	-	-	
ENSG00000271036	-	-	
ENSG00000271040	-	-	
ENSG00000271041	-	-	
ENSG00000271042	-	-	
ENSG00000271043	-	-	
ENSG00000271044	-	-	
ENSG00000271045	-	-	
ENSG00000271046	-	-	
ENSG00000271047	-	-	
ENSG00000271048	-	-	
ENSG00000271049	-	-	
ENSG00000271052	-	-	
ENSG00000271053	-	-	
ENSG00000271056	-	-	
ENSG00000271057	-	-	
ENSG00000271063	-	-	
ENSG00000271064	-	-	
ENSG00000271065	-	-	
ENSG00000271070	-	-	
ENSG00000271071	-	-	
ENSG00000271072	-	-	
ENSG00000271074	-	-	
ENSG00000271075	-	-	
ENSG00000271077	-	-	
ENSG00000271078	-	-	
ENSG00000271079	CTAGE15	CTAGE15P; cTAGE-15	
ENSG00000271081	-	-	
ENSG00000271086	NAMA	-	
ENSG00000271088	-	-	
ENSG00000271090	-	-	
ENSG00000271092	TLCD4-RWDD3	TMEM56-RWDD3	
ENSG00000271093	-	-	
ENSG00000271094	-	-	
ENSG00000271095	-	-	
ENSG00000271096	-	-	
ENSG00000271097	-	-	
ENSG00000271098	-	-	
ENSG00000271099	-	-	
ENSG00000271100	-	-	
ENSG00000271101	-	-	
ENSG00000271105	-	-	
ENSG00000271108	-	-	
ENSG00000271109	-	-	
ENSG00000271111	-	-	
ENSG00000271113	-	-	
ENSG00000271114	-	-	
ENSG00000271115	-	-	
ENSG00000271117	-	-	
ENSG00000271118	-	-	
ENSG00000271119	-	-	
ENSG00000271122	HERPUD2-AS1	-	
ENSG00000271123	-	-	
ENSG00000271127	-	-	
ENSG00000271128	-	-	
ENSG00000271129	-	-	
ENSG00000271130	-	-	
ENSG00000271131	-	-	
ENSG00000271133	-	-	
ENSG00000271134	-	-	
ENSG00000271136	-	-	
ENSG00000271137	-	-	
ENSG00000271138	-	-	
ENSG00000271140	-	-	
ENSG00000271141	-	-	
ENSG00000271142	-	-	
ENSG00000271143	-	-	
ENSG00000271146	-	-	
ENSG00000271147	-	-	
ENSG00000271148	-	-	
ENSG00000271149	-	-	
ENSG00000271150	-	-	
ENSG00000271151	-	-	
ENSG00000271153	-	-	
ENSG00000271154	-	-	
ENSG00000271155	-	-	
ENSG00000271156	-	-	
ENSG00000271157	-	-	
ENSG00000271158	-	-	
ENSG00000271159	-	-	
ENSG00000271161	-	-	
ENSG00000271162	-	-	
ENSG00000271163	-	-	
ENSG00000271164	-	-	
ENSG00000271166	-	-	
ENSG00000271167	-	-	
ENSG00000271171	-	-	
ENSG00000271172	-	-	
ENSG00000271173	-	-	
ENSG00000271174	-	-	
ENSG00000271175	-	-	
ENSG00000271177	-	-	
ENSG00000271178	-	-	
ENSG00000271179	-	-	
ENSG00000271180	-	-	
ENSG00000271181	-	-	
ENSG00000271182	-	-	
ENSG00000271184	-	-	
ENSG00000271185	-	-	
ENSG00000271187	-	-	
ENSG00000271190	-	-	
ENSG00000271192	-	-	
ENSG00000271194	-	-	
ENSG00000271195	-	-	
ENSG00000271196	-	-	
ENSG00000271197	-	-	
ENSG00000271198	-	-	
ENSG00000271199	-	-	
ENSG00000271200	-	-	
ENSG00000271201	-	-	
ENSG00000271202	-	-	
ENSG00000271204	-	-	
ENSG00000271205	-	-	
ENSG00000271207	-	-	
ENSG00000271208	-	-	
ENSG00000271209	-	-	
ENSG00000271211	-	-	
ENSG00000271214	-	-	
ENSG00000271215	-	-	
ENSG00000271216	-	-	
ENSG00000271217	-	-	
ENSG00000271218	-	-	
ENSG00000271219	-	-	
ENSG00000271220	-	-	
ENSG00000271222	-	-	
ENSG00000271223	-	-	
ENSG00000271225	-	-	
ENSG00000271226	-	-	
ENSG00000271227	-	-	
ENSG00000271228	-	-	
ENSG00000271230	-	-	
ENSG00000271231	-	-	
ENSG00000271232	-	-	
ENSG00000271234	-	-	
ENSG00000271235	-	-	
ENSG00000271236	-	-	
ENSG00000271237	-	-	
ENSG00000271238	-	-	
ENSG00000271239	-	-	
ENSG00000271240	-	-	
ENSG00000271242	-	-	
ENSG00000271243	-	-	
ENSG00000271245	-	-	
ENSG00000271248	-	-	
ENSG00000271249	-	-	
ENSG00000271250	-	-	
ENSG00000271251	-	-	
ENSG00000271252	-	-	
ENSG00000271253	-	-	
ENSG00000271255	-	-	
ENSG00000271257	-	-	
ENSG00000271259	-	-	
ENSG00000271263	-	-	
ENSG00000271264	-	-	
ENSG00000271265	-	-	
ENSG00000271266	-	-	
ENSG00000271267	-	-	
ENSG00000271269	-	-	
ENSG00000271270	TMCC1-DT	TMCC1-AS1	
ENSG00000271271	UGT2A2	UDPGT 2A2	
ENSG00000271272	-	-	
ENSG00000271275	-	-	
ENSG00000271277	-	-	
ENSG00000271278	-	-	
ENSG00000271283	-	-	
ENSG00000271284	-	-	
ENSG00000271286	-	-	
ENSG00000271287	-	-	
ENSG00000271288	-	-	
ENSG00000271290	-	-	
ENSG00000271291	-	-	
ENSG00000271296	-	-	
ENSG00000271298	-	-	
ENSG00000271299	-	-	
ENSG00000271302	-	-	
ENSG00000271303	SRXN1	SRX; Npn3; C20orf139; SRX1	
ENSG00000271304	-	-	
ENSG00000271305	-	-	
ENSG00000271306	-	-	
ENSG00000271307	-	-	
ENSG00000271308	-	-	
ENSG00000271309	-	-	
ENSG00000271313	-	-	
ENSG00000271314	-	-	
ENSG00000271315	-	-	
ENSG00000271317	-	-	
ENSG00000271318	-	-	
ENSG00000271320	-	-	
ENSG00000271321	CTAGE6	CTAGE6P	
ENSG00000271322	-	-	
ENSG00000271324	-	-	
ENSG00000271327	-	-	
ENSG00000271328	-	-	
ENSG00000271329	-	-	
ENSG00000271330	-	-	
ENSG00000271332	-	-	
ENSG00000271333	-	-	
ENSG00000271334	LINC02104	-	
ENSG00000271335	-	-	
ENSG00000271336	-	-	
ENSG00000271337	-	-	
ENSG00000271338	-	-	
ENSG00000271339	-	-	
ENSG00000271340	-	-	
ENSG00000271343	-	-	
ENSG00000271344	-	-	
ENSG00000271346	-	-	
ENSG00000271347	-	-	
ENSG00000271349	-	-	
ENSG00000271350	-	-	
ENSG00000271351	-	-	
ENSG00000271353	-	-	
ENSG00000271355	-	-	
ENSG00000271356	-	-	
ENSG00000271357	-	-	
ENSG00000271358	-	-	
ENSG00000271359	-	-	
ENSG00000271360	USP6NL-AS1	-	
ENSG00000271361	-	-	
ENSG00000271362	-	-	
ENSG00000271364	-	-	
ENSG00000271365	-	-	
ENSG00000271366	-	-	
ENSG00000271367	-	-	
ENSG00000271368	-	-	
ENSG00000271369	-	-	
ENSG00000271370	-	-	
ENSG00000271373	-	-	
ENSG00000271375	-	-	
ENSG00000271377	-	-	
ENSG00000271378	-	-	
ENSG00000271379	-	-	
ENSG00000271380	LOC101928120	-	
ENSG00000271381	-	-	
ENSG00000271382	-	-	
ENSG00000271384	-	-	
ENSG00000271385	-	-	
ENSG00000271386	-	-	
ENSG00000271387	-	-	
ENSG00000271389	-	-	
ENSG00000271390	-	-	
ENSG00000271395	-	-	
ENSG00000271396	-	-	
ENSG00000271397	-	-	
ENSG00000271398	-	-	
ENSG00000271399	-	-	
ENSG00000271400	-	-	
ENSG00000271401	-	-	
ENSG00000271402	-	-	
ENSG00000271404	-	-	
ENSG00000271408	-	-	
ENSG00000271409	-	-	
ENSG00000271410	-	-	
ENSG00000271412	-	-	
ENSG00000271413	-	-	
ENSG00000271414	-	-	
ENSG00000271415	-	-	
ENSG00000271417	-	-	
ENSG00000271418	-	-	
ENSG00000271419	-	-	
ENSG00000271420	-	-	
ENSG00000271421	-	-	
ENSG00000271423	-	-	
ENSG00000271424	-	-	
ENSG00000271426	-	-	
ENSG00000271427	-	-	
ENSG00000271428	-	-	
ENSG00000271429	-	-	
ENSG00000271430	-	-	
ENSG00000271433	-	-	
ENSG00000271434	-	-	
ENSG00000271435	-	-	
ENSG00000271437	-	-	
ENSG00000271439	-	-	
ENSG00000271440	-	-	
ENSG00000271443	-	-	
ENSG00000271452	-	-	
ENSG00000271454	-	-	
ENSG00000271455	-	-	
ENSG00000271456	-	-	
ENSG00000271457	-	-	
ENSG00000271459	-	-	
ENSG00000271461	-	-	
ENSG00000271462	-	-	
ENSG00000271464	-	-	
ENSG00000271465	-	-	
ENSG00000271466	-	-	
ENSG00000271468	-	-	
ENSG00000271474	-	-	
ENSG00000271475	-	-	
ENSG00000271477	-	-	
ENSG00000271480	-	-	
ENSG00000271482	-	-	
ENSG00000271483	-	-	
ENSG00000271484	-	-	
ENSG00000271486	-	-	
ENSG00000271488	-	-	
ENSG00000271490	-	-	
ENSG00000271491	-	-	
ENSG00000271492	-	-	
ENSG00000271494	-	-	
ENSG00000271495	-	-	
ENSG00000271496	-	-	
ENSG00000271498	-	-	
ENSG00000271499	-	-	
ENSG00000271500	-	-	
ENSG00000271502	-	-	
ENSG00000271507	-	-	
ENSG00000271508	-	-	
ENSG00000271509	-	-	
ENSG00000271511	-	-	
ENSG00000271519	-	-	
ENSG00000271522	-	-	
ENSG00000271523	-	-	
ENSG00000271524	-	-	
ENSG00000271525	-	-	
ENSG00000271526	-	-	
ENSG00000271527	-	-	
ENSG00000271529	-	-	
ENSG00000271530	-	-	
ENSG00000271532	-	-	
ENSG00000271533	-	-	
ENSG00000271536	-	-	
ENSG00000271537	-	-	
ENSG00000271538	-	-	
ENSG00000271543	-	-	
ENSG00000271544	-	-	
ENSG00000271546	-	-	
ENSG00000271547	-	-	
ENSG00000271550	-	-	
ENSG00000271551	LOC115308161	-	
ENSG00000271553	-	-	
ENSG00000271554	-	-	
ENSG00000271555	-	-	
ENSG00000271557	-	-	
ENSG00000271558	-	-	
ENSG00000271559	-	-	
ENSG00000271560	-	-	
ENSG00000271563	-	-	
ENSG00000271564	LINC02333	-	
ENSG00000271565	-	-	
ENSG00000271568	-	-	
ENSG00000271569	-	-	
ENSG00000271573	-	-	
ENSG00000271576	-	-	
ENSG00000271578	-	-	
ENSG00000271579	-	-	
ENSG00000271580	-	-	
ENSG00000271581	-	-	
ENSG00000271582	-	-	
ENSG00000271583	-	-	
ENSG00000271584	LINC02550	-	
ENSG00000271585	-	-	
ENSG00000271586	-	-	
ENSG00000271587	-	-	
ENSG00000271588	-	-	
ENSG00000271589	-	-	
ENSG00000271590	-	-	
ENSG00000271593	-	-	
ENSG00000271594	-	-	
ENSG00000271595	-	-	
ENSG00000271596	-	-	
ENSG00000271597	-	-	
ENSG00000271598	-	-	
ENSG00000271600	-	-	
ENSG00000271602	-	-	
ENSG00000271605	MILR1	MCA32; C17orf60; Allergin-1; MCA-32	
ENSG00000271606	-	-	
ENSG00000271607	-	-	
ENSG00000271608	-	-	
ENSG00000271609	-	-	
ENSG00000271611	-	-	
ENSG00000271612	-	-	
ENSG00000271614	-	-	
ENSG00000271615	-	-	
ENSG00000271616	-	-	
ENSG00000271618	-	-	
ENSG00000271620	-	-	
ENSG00000271621	-	-	
ENSG00000271623	-	-	
ENSG00000271624	-	-	
ENSG00000271625	-	-	
ENSG00000271626	-	-	
ENSG00000271627	-	-	
ENSG00000271629	-	-	
ENSG00000271630	-	-	
ENSG00000271631	-	-	
ENSG00000271632	-	-	
ENSG00000271635	-	-	
ENSG00000271638	-	-	
ENSG00000271639	-	-	
ENSG00000271642	-	-	
ENSG00000271643	-	-	
ENSG00000271644	-	-	
ENSG00000271646	-	-	
ENSG00000271647	-	-	
ENSG00000271649	-	-	
ENSG00000271650	-	-	
ENSG00000271652	-	-	
ENSG00000271653	-	-	
ENSG00000271654	-	-	
ENSG00000271655	-	-	
ENSG00000271656	-	-	
ENSG00000271657	-	-	
ENSG00000271659	-	-	
ENSG00000271660	-	-	
ENSG00000271661	-	-	
ENSG00000271662	-	-	
ENSG00000271664	-	-	
ENSG00000271666	-	-	
ENSG00000271667	-	-	
ENSG00000271670	-	-	
ENSG00000271671	-	-	
ENSG00000271672	-	-	
ENSG00000271676	-	-	
ENSG00000271677	-	-	
ENSG00000271679	-	-	
ENSG00000271680	-	-	
ENSG00000271681	-	-	
ENSG00000271682	-	-	
ENSG00000271686	-	-	
ENSG00000271687	-	-	
ENSG00000271691	-	-	
ENSG00000271693	-	-	
ENSG00000271696	-	-	
ENSG00000271697	-	-	
ENSG00000271698	-	-	
ENSG00000271699	-	-	
ENSG00000271701	-	-	
ENSG00000271702	-	-	
ENSG00000271704	-	-	
ENSG00000271705	-	-	
ENSG00000271707	-	-	
ENSG00000271709	-	-	
ENSG00000271710	-	-	
ENSG00000271711	-	-	
ENSG00000271712	-	-	
ENSG00000271714	-	-	
ENSG00000271715	-	-	
ENSG00000271716	-	-	
ENSG00000271717	-	-	
ENSG00000271721	-	-	
ENSG00000271722	-	-	
ENSG00000271723	-	-	
ENSG00000271724	-	-	
ENSG00000271725	-	-	
ENSG00000271727	-	-	
ENSG00000271730	-	-	
ENSG00000271732	-	-	
ENSG00000271734	-	-	
ENSG00000271736	-	-	
ENSG00000271737	-	-	
ENSG00000271738	-	-	
ENSG00000271739	-	-	
ENSG00000271741	-	-	
ENSG00000271742	-	-	
ENSG00000271743	-	-	
ENSG00000271745	-	-	
ENSG00000271746	-	-	
ENSG00000271748	-	-	
ENSG00000271749	-	-	
ENSG00000271751	-	-	
ENSG00000271752	-	-	
ENSG00000271754	-	-	
ENSG00000271755	-	-	
ENSG00000271757	-	-	
ENSG00000271758	-	-	
ENSG00000271761	-	-	
ENSG00000271762	-	-	
ENSG00000271763	-	-	
ENSG00000271765	-	-	
ENSG00000271766	-	-	
ENSG00000271767	-	-	
ENSG00000271769	-	-	
ENSG00000271770	-	-	
ENSG00000271771	-	-	
ENSG00000271774	-	-	
ENSG00000271776	LOC780529	-	
ENSG00000271778	-	-	
ENSG00000271779	-	-	
ENSG00000271780	-	-	
ENSG00000271781	-	-	
ENSG00000271782	-	-	
ENSG00000271784	-	-	
ENSG00000271786	-	-	
ENSG00000271787	-	-	
ENSG00000271788	-	-	
ENSG00000271789	-	-	
ENSG00000271792	-	-	
ENSG00000271793	-	-	
ENSG00000271794	-	-	
ENSG00000271795	-	-	
ENSG00000271796	-	-	
ENSG00000271797	-	-	
ENSG00000271798	SNORA51	ACA51	
ENSG00000271803	-	-	
ENSG00000271806	-	-	
ENSG00000271810	-	-	
ENSG00000271811	-	-	
ENSG00000271814	-	-	
ENSG00000271815	-	-	
ENSG00000271816	BMS1P4	BMS1LP4	
ENSG00000271817	-	-	
ENSG00000271818	-	-	
ENSG00000271819	-	-	
ENSG00000271820	LOC285804	-	
ENSG00000271821	-	-	
ENSG00000271824	SMIM32	-	
ENSG00000271825	-	-	
ENSG00000271826	PLS3-AS1	-	
ENSG00000271828	-	-	
ENSG00000271830	-	-	
ENSG00000271831	-	-	
ENSG00000271833	-	-	
ENSG00000271835	-	-	
ENSG00000271840	-	-	
ENSG00000271841	-	-	
ENSG00000271842	-	-	
ENSG00000271843	-	-	
ENSG00000271845	-	-	
ENSG00000271846	-	-	
ENSG00000271847	-	-	
ENSG00000271848	-	-	
ENSG00000271849	-	-	
ENSG00000271850	-	-	
ENSG00000271851	-	-	
ENSG00000271852	-	-	
ENSG00000271853	-	-	
ENSG00000271855	-	-	
ENSG00000271856	LINC01215	-	
ENSG00000271857	-	-	
ENSG00000271858	CYB561D2	101F6; TSP10; XXcos-LUCA11.4	
ENSG00000271860	LOC101927314	-	
ENSG00000271862	-	-	
ENSG00000271868	-	-	
ENSG00000271869	-	-	
ENSG00000271870	-	-	
ENSG00000271871	-	-	
ENSG00000271874	-	-	
ENSG00000271875	-	-	
ENSG00000271876	-	-	
ENSG00000271880	AGAP11	-	
ENSG00000271882	-	-	
ENSG00000271885	-	-	
ENSG00000271886	MIR98	miR-98; MIRLET7L; hsa-mir-98; MIRN98	
ENSG00000271888	-	-	
ENSG00000271889	LOC105374758	-	
ENSG00000271890	-	-	
ENSG00000271892	-	-	
ENSG00000271893	-	-	
ENSG00000271894	-	-	
ENSG00000271895	-	-	
ENSG00000271897	-	-	
ENSG00000271898	MIR4791	mir-4791	
ENSG00000271899	MIR4466	mir-4466	
ENSG00000271900	-	-	
ENSG00000271901	-	-	
ENSG00000271904	-	-	
ENSG00000271905	-	-	
ENSG00000271907	SNORA35B	-	
ENSG00000271911	-	-	
ENSG00000271912	-	-	
ENSG00000271913	TAGAP-AS1	-	
ENSG00000271914	-	-	
ENSG00000271916	-	-	
ENSG00000271917	-	-	
ENSG00000271918	-	-	
ENSG00000271919	-	-	
ENSG00000271921	-	-	
ENSG00000271922	-	-	
ENSG00000271923	-	-	
ENSG00000271924	-	-	
ENSG00000271926	-	-	
ENSG00000271927	-	-	
ENSG00000271930	-	-	
ENSG00000271931	-	-	
ENSG00000271932	-	-	
ENSG00000271933	-	-	
ENSG00000271934	-	-	
ENSG00000271936	-	-	
ENSG00000271937	-	-	
ENSG00000271938	-	-	
ENSG00000271941	-	-	
ENSG00000271943	-	-	
ENSG00000271945	-	-	
ENSG00000271946	-	-	
ENSG00000271947	-	-	
ENSG00000271948	-	-	
ENSG00000271949	-	-	
ENSG00000271952	LINC01954	-	
ENSG00000271955	-	-	
ENSG00000271956	-	-	
ENSG00000271958	-	-	
ENSG00000271959	-	-	
ENSG00000271963	-	-	
ENSG00000271964	-	-	
ENSG00000271966	-	-	
ENSG00000271967	-	-	
ENSG00000271969	-	-	
ENSG00000271970	-	-	
ENSG00000271971	-	-	
ENSG00000271973	-	-	
ENSG00000271974	-	-	
ENSG00000271975	-	-	
ENSG00000271976	-	-	
ENSG00000271977	-	-	
ENSG00000271978	-	-	
ENSG00000271980	-	-	
ENSG00000271981	-	-	
ENSG00000271982	SNORD58B	U58b; RNU58B	
ENSG00000271983	-	-	
ENSG00000271984	-	-	
ENSG00000271985	-	-	
ENSG00000271986	-	-	
ENSG00000271989	-	-	
ENSG00000271991	-	-	
ENSG00000271992	-	-	
ENSG00000271993	-	-	
ENSG00000271995	-	-	
ENSG00000271996	-	-	
ENSG00000271997	-	-	
ENSG00000271998	-	-	
ENSG00000272002	-	-	
ENSG00000272003	-	-	
ENSG00000272004	-	-	
ENSG00000272005	-	-	
ENSG00000272006	-	-	
ENSG00000272008	-	-	
ENSG00000272009	-	-	
ENSG00000272010	-	-	
ENSG00000272015	-	-	
ENSG00000272016	-	-	
ENSG00000272017	-	-	
ENSG00000272019	-	-	
ENSG00000272020	-	-	
ENSG00000272021	-	-	
ENSG00000272023	-	-	
ENSG00000272024	-	-	
ENSG00000272025	-	-	
ENSG00000272027	-	-	
ENSG00000272028	-	-	
ENSG00000272029	-	-	
ENSG00000272030	-	-	
ENSG00000272033	-	-	
ENSG00000272034	SNORD14A	U14-S13-5; U14; RNU14; RNU14A	
ENSG00000272036	MIR139	MIRN139; MIR139-3p; mir-139	
ENSG00000272037	-	-	
ENSG00000272040	-	-	
ENSG00000272042	-	-	
ENSG00000272043	-	-	
ENSG00000272045	-	-	
ENSG00000272046	-	-	
ENSG00000272047	GTF2H5	C6orf175; TFIIH; TTD; TTD3; bA120J8.2; TGF2H5; TTDA; TFB5; TTD-A	
ENSG00000272048	-	-	
ENSG00000272049	-	-	
ENSG00000272050	-	-	
ENSG00000272051	-	-	
ENSG00000272053	-	-	
ENSG00000272054	-	-	
ENSG00000272055	-	-	
ENSG00000272056	-	-	
ENSG00000272057	-	-	
ENSG00000272065	-	-	
ENSG00000272066	-	-	
ENSG00000272068	-	-	
ENSG00000272070	-	-	
ENSG00000272071	-	-	
ENSG00000272072	-	-	
ENSG00000272075	-	-	
ENSG00000272076	-	-	
ENSG00000272077	-	-	
ENSG00000272078	-	-	
ENSG00000272079	-	-	
ENSG00000272080	MIR502	mir-502; MIRN502; hsa-mir-502	
ENSG00000272081	-	-	
ENSG00000272082	-	-	
ENSG00000272084	-	-	
ENSG00000272085	-	-	
ENSG00000272086	-	-	
ENSG00000272087	-	-	
ENSG00000272088	-	-	
ENSG00000272091	-	-	
ENSG00000272092	-	-	
ENSG00000272093	-	-	
