Ensembl Gene ID	Gene Symbol	Gene Synonyms	
ENSG00000203547	-	-	
ENSG00000203560	-	-	
ENSG00000203562	-	-	
ENSG00000203563	-	-	
ENSG00000203565	-	-	
ENSG00000203572	-	-	
ENSG00000203573	-	-	
ENSG00000203574	-	-	
ENSG00000203575	-	-	
ENSG00000203576	-	-	
ENSG00000203578	-	-	
ENSG00000203581	OR1F2P	OLFMF2; OR1F11; OR1F2; hg91; OR16-3; OR1F3P	
ENSG00000203583	-	-	
ENSG00000203585	LINC02408	-	
ENSG00000203588	-	-	
ENSG00000203589	-	-	
ENSG00000203593	-	-	
ENSG00000203594	-	-	
ENSG00000203601	LINC00970	-	
ENSG00000203602	-	-	
ENSG00000203605	-	-	
ENSG00000203606	-	-	
ENSG00000203614	-	-	
ENSG00000203615	-	-	
ENSG00000203616	-	-	
ENSG00000203618	GP1BB	GPIbbeta; BS; BDPLT1; GPIBB; CD42C	
ENSG00000203620	-	-	
ENSG00000203630	-	-	
ENSG00000203632	-	-	
ENSG00000203635	-	-	
ENSG00000203643	-	-	
ENSG00000203644	-	-	
ENSG00000203645	LINC00501	-	
ENSG00000203647	-	-	
ENSG00000203648	-	-	
ENSG00000203650	LINC01285	-	
ENSG00000203652	-	-	
ENSG00000203659	-	-	
ENSG00000203661	OR2T5	OR1-62	
ENSG00000203663	OR2L2	HTPCRH07; OR1-48; OR2L12; OR2L4P; HSHTPCRH07	
ENSG00000203664	-	-	
ENSG00000203666	EFCAB2	CFAP200; DRC8	
ENSG00000203667	COX20	MC4DN11; FAM36A	
ENSG00000203668	CHML; OPN3	REP2; PPP1R116; ECPN	
ENSG00000203684	IBA57-DT	IBA57-AS1; C1orf148	
ENSG00000203685	STUM	C1orf95	
ENSG00000203688	LINC02487	-	
ENSG00000203690	TCP10L3	TCP10A; TCP10	
ENSG00000203691	-	-	
ENSG00000203697	CAPN8	nCL-2	
ENSG00000203705	TATDN3	-	
ENSG00000203706	-	-	
ENSG00000203709	-	-	
ENSG00000203710	CR1	C3BR; CD35; C4BR; KN	
ENSG00000203711	LINC02901	C6orf99	
ENSG00000203721	LINC00862	SMIM16; C1orf98	
ENSG00000203722	RAET1G	ULBP5	
ENSG00000203724	C1orf53	-	
ENSG00000203727	SAMD5	dJ875H10.1	
ENSG00000203729	LINC00272	NCRNA00272; C1orf120	
ENSG00000203730	TEDDM1	HE9; TMEM45C; EDDM9; Epdd1; HEL-S-45e	
ENSG00000203733	GJE1	CX23	
ENSG00000203734	ECT2L	C6orf91; dJ509I19.3; dJ509I19.2; dJ509I19.5; ARHGEF32; FBXO49; LFDH	
ENSG00000203737	GPR52	-	
ENSG00000203739	PRDX6-AS1	-	
ENSG00000203740	METTL11B	C1orf184; HOMT1B; NTM1B	
ENSG00000203747	FCGR3A	CD16A; FCGRIII; FCRIIIA; FCRIII; CD16; FCR-10; FCG3; FCGR3; IGFR3; IMD20	
ENSG00000203756	TMEM244	C6orf191; bA174C7.4	
ENSG00000203757	OR6K3	OR1-18	
ENSG00000203758	-	-	
ENSG00000203760	CENPW	C6orf173; CENP-W; CUG2	
ENSG00000203761	-	-	
ENSG00000203772	SPRN	SHO; bA108K14.1; SHADOO	
ENSG00000203778	FAM229B	C6orf225	
ENSG00000203780	FANK1	HSD13	
ENSG00000203781	-	-	
ENSG00000203782	LORICRIN	LOR	
ENSG00000203783	PRR9	-	
ENSG00000203784	LELP1	-	
ENSG00000203785	SPRR2E	-	
ENSG00000203786	KPRP	C1orf45	
ENSG00000203791	EEF1AKMT2	Efm4; C10orf138; METTL10	
ENSG00000203795	FAM24A	-	
ENSG00000203797	DDO	DASOX; DDO-2; DDO-1	
ENSG00000203799	-	-	
ENSG00000203801	LINC00222	C6orf181; NCRNA00222; dJ354J5.2	
ENSG00000203804	-	-	
ENSG00000203805	PLPP4	PPAPDC1A; DPPL2; PPAPDC1	
ENSG00000203808	BVES-AS1	bA99L11.2; C6orf112	
ENSG00000203809	LIN28B-AS1	C6orf220; LINC00577; dJ439I14.1	
ENSG00000203811	H3C14	H3; H3F2; H3.2; H3FN; H3/M; H3C15; HIST2H3C; H3C13; H3FM	
ENSG00000203812	H2AC18	H2A; H2A.2; H2AFO; H2A/q; H2A/O; HIST2H2AA; H2AC19; H2a-615; HIST2H2AA3	
ENSG00000203813	-	-	
ENSG00000203814	H2BC18	HIST2H2BF	
ENSG00000203815	-	-	
ENSG00000203817	-	-	
ENSG00000203818	-	-	
ENSG00000203819	-	-	
ENSG00000203825	-	-	
ENSG00000203827	-	-	
ENSG00000203832	-	-	
ENSG00000203835	-	-	
ENSG00000203836	-	-	
ENSG00000203837	PNLIPRP3	-	
ENSG00000203843	-	-	
ENSG00000203849	-	-	
ENSG00000203852	H3C15	H3C13; H3/o; HIST2H3A; H3/n; H3C14	
ENSG00000203855	-	-	
ENSG00000203857	HSD3B1	3BETAHSD; HSD3B; HSDB3; HSDB3A; SDR11E1	
ENSG00000203858	-	-	
ENSG00000203859	HSD3B2	SDR11E2; HSD3B; HSDB	
ENSG00000203863	-	-	
ENSG00000203864	LINC02868	C1orf137	
ENSG00000203865	ATP1A1-AS1	ATP1A1OS; C1orf203	
ENSG00000203867	RBM20	-	
ENSG00000203870	SMIM9	CXorf68	
ENSG00000203871	-	-	
ENSG00000203872	C6orf163	-	
ENSG00000203875	-	-	
ENSG00000203876	ADD3-AS1	-	
ENSG00000203877	RIPPLY2	SCDO6; C6orf159; dJ237I15.1	
ENSG00000203878	CHIAP2	-	
ENSG00000203879	GDI1	RABGD1A; MRX48; XAP-4; 1A; OPHN2; MRX41; RABGDIA; GDIL	
ENSG00000203880	PCMTD2	C20orf36	
ENSG00000203883	SOX18	HLTS; HLTRS	
ENSG00000203886	-	-	
ENSG00000203896	LIME1	dJ583P15.4; LIME	
ENSG00000203897	SPATA42	SRG7; AKNAD1-AS1	
ENSG00000203900	LOC100130587	-	
ENSG00000203902	-	-	
ENSG00000203907	OOEP	C6orf156; KHDC2; HOEP19; FLOPED	
ENSG00000203908	KHDC3L	C6orf221; HYDM2; ECAT1	
ENSG00000203909	DPPA5	ESG1	
ENSG00000203910	C1orf146	SPO16; SCRE	
ENSG00000203914	-	-	
ENSG00000203923	SPANXN1	CT11.6	
ENSG00000203924	-	-	
ENSG00000203926	SPANXA2	SPANX; CT11.1; CT11.3; SPANX-C; SPANXA; SPANX-A; SPANXC	
ENSG00000203930	-	-	
ENSG00000203933	CXorf66	SGPX	
ENSG00000203942	C10orf62	bA548K23.1	
ENSG00000203943	SAMD13	HSD-41; HSD-42	
ENSG00000203950	RTL8A	FAM127B; CXX1b; MAR8A; SIRH6	
ENSG00000203952	CCDC160	-	
ENSG00000203963	C1orf141	-	
ENSG00000203965	EFCAB7	-	
ENSG00000203970	DEFB110	DEFB-10; DEFB111; DEFB-11	
ENSG00000203971	-	-	
ENSG00000203972	GLYATL3	bA28H17.2; C6orf140	
ENSG00000203985	LDLRAD1	-	
ENSG00000203987	LOC100133077	-	
ENSG00000203989	RHOXF2B	-	
ENSG00000203993	ARRDC1-AS1	C9orf37	
ENSG00000203995	ZYG11A	ZYG11	
ENSG00000203999	LINC01270	-	
ENSG00000204001	LCN8	EP17; LCN5	
ENSG00000204003	-	-	
ENSG00000204006	C1orf185	-	
ENSG00000204007	GLT6D1	GLTDC1; GT6M7	
ENSG00000204010	IFIT1B	IFIT1L; bA149I23.6	
ENSG00000204011	-	-	
ENSG00000204019	CT83	CXorf61; KKLC1; KK-LC-1	
ENSG00000204020	LIPN	ARCI8; LI4; LIPL4; bA186O14.3	
ENSG00000204021	LIPK	LIPL2; bA186O14.2	
ENSG00000204022	LIPJ	bA425M17.2; LIPL1	
ENSG00000204025	TRPC5OS	TRPC5-AS1	
ENSG00000204031	-	-	
ENSG00000204033	LRIT2	LRRC22	
ENSG00000204038	-	-	
ENSG00000204044	SLC12A5-AS1	-	
ENSG00000204049	-	-	
ENSG00000204052	LRRC73	C6orf154	
ENSG00000204053	-	-	
ENSG00000204054	-	-	
ENSG00000204055	-	-	
ENSG00000204060	FOXO6	-	
ENSG00000204065	TCEAL5	WEX4	
ENSG00000204070	SYS1	dJ453C12.4.1; dJ453C12.4; C20orf169	
ENSG00000204071	TCEAL6	Tceal3; WEX2	
ENSG00000204072	-	-	
ENSG00000204084	INPP5B	5PTase	
ENSG00000204086	RPA4	HSU24186	
ENSG00000204091	TDRG1	LINC00532; lincRNA-NR_024015	
ENSG00000204092	-	-	
ENSG00000204099	NEU4	-	
ENSG00000204103	MAFB	DURS3; KRML; MCTO	
ENSG00000204104	TRAF3IP1	MIP-T3; SLSN9; FAP116; IFT54; MIPT3	
ENSG00000204110	-	-	
ENSG00000204113	-	-	
ENSG00000204116	CHIC1	BRX	
ENSG00000204117	LOC100287792	-	
ENSG00000204118	NAP1L6P	NAP1L6	
ENSG00000204119	-	-	
ENSG00000204120	GIGYF2	GYF2; PERQ3; TNRC15; PERQ2; PARK11	
ENSG00000204121	-	-	
ENSG00000204128	C2orf72	-	
ENSG00000204130	RUFY2	ZFYVE13; RABIP4R	
ENSG00000204131	FLJ44635; NHSL2	-	
ENSG00000204136	GGTA1	GGTA; a1/3GTP; GLYT2; GGTA1P	
ENSG00000204138	PHACTR4	PPP1R124	
ENSG00000204140	CLPSL1	C6orf127; dJ510O8.6; ESP32	
ENSG00000204147	ASAH2B	ASAH2C; bA449O16.3; ASAH2L; bA98I6.3	
ENSG00000204148	LINC00474	EST-YD1; C9orf27	
ENSG00000204149	AGAP6	CTGLF3; AGAP-6	
ENSG00000204150	-	-	
ENSG00000204152	TIMM23B	-	
ENSG00000204160	ZDHHC18	DHHC18; DHHC-18	
ENSG00000204161	TMEM273	C10orf128	
ENSG00000204164	-	-	
ENSG00000204165	CXorf65	-	
ENSG00000204169	-	-	
ENSG00000204172	AGAP9	AGAP-9; CTGLF6; bA301J7.2	
ENSG00000204173	LRRC37A5P	C9orf29	
ENSG00000204174	NPY4R	PPYR1; NPY4-R; PP1; Y4	
ENSG00000204175	GPRIN2	KIAA0514; GRIN2	
ENSG00000204176	SYT15	sytXV; CHR10SYT	
ENSG00000204177	BMS1P1	BMS1LP1; BMS1LP5; BMS1P5	
ENSG00000204178	MACO1	MACOILIN; TMEM57	
ENSG00000204179	PTPN20	CT126; PTPN20A; PTPN20B; bA142I17.1; bA42B19.1	
ENSG00000204183	-	-	
ENSG00000204186	ZDBF2	Slx9	
ENSG00000204187	-	-	
ENSG00000204188	GGNBP1	-	
ENSG00000204193	TXNDC8	SPTRX3; SPTRX-3; TRX6; bA427L11.2	
ENSG00000204194	-	-	
ENSG00000204195	AWAT1	DGA2; DGAT2L3	
ENSG00000204196	-	-	
ENSG00000204209	SMIM40; DAXX	DAP6; SMIM40; BING2; EAP1	
ENSG00000204217	BMPR2	BMPR-II; PPH1; BMR2; BRK-3; BMPR3; POVD1; T-ALK	
ENSG00000204219	TCEA3	TFIIS.H; TFIIS	
ENSG00000204220	PFDN6	KE-2; PFD6; H2-KE2; HKE2	
ENSG00000204227	RING1	RING1A; RNF1	
ENSG00000204228	HSD17B8	H2-KE6; FABGL; KE6; RING2; D6S2245E; FABG; HKE6; SDR30C1; dJ1033B10.9	
ENSG00000204231	RXRB	NR2B2; H-2RIIBP; DAUDI6; RCoR-1	
ENSG00000204237	OXLD1	C17orf90	
ENSG00000204241	LINC02731	-	
ENSG00000204246	OR13C3	OR37G; OR9-8	
ENSG00000204248	COL11A2	PARP; DFNA13; HKE5; FBCG2; OSMEDA; DFNB53; OSMEDB; STL3	
ENSG00000204250	LINC00587	C9orf107; bA785H23.1	
ENSG00000204252	HLA-DOA	HLADZ; HLA-DNA; HLA-DZA	
ENSG00000204253	-	-	
ENSG00000204256	BRD2	FSH; BRD2-IT1; D6S113E; O27.1.1; FSRG1; RING3; RNF3; NAT	
ENSG00000204257	HLA-DMA	DMA; D6S222E; HLADM; RING6	
ENSG00000204261	PSMB8-AS1	TAPSAR1; TAP1-AS1	
ENSG00000204262	COL5A2	EDSC; EDSCL2	
ENSG00000204264	PSMB8	LMP7; D6S216E; PRAAS1; ALDD; D6S216; PSMB5i; NKJO; JMP; RING10	
ENSG00000204267	TAP2	APT2; RING11; D6S217E; ABC18; PSF-2; ABCB3; PSF2	
ENSG00000204271	SPIN3	bA445O16.1; TDRD27; SPIN-3	
ENSG00000204272	NBDY	NoBody; LINC01420	
ENSG00000204277	LINC01993	-	
ENSG00000204278	TMEM235	ARGM1	
ENSG00000204279	PAGE3	CT16.6; GAGED1; PAGE-3	
ENSG00000204282	-	-	
ENSG00000204283	LINC01973	-	
ENSG00000204287	HLA-DRA	HLA-DRA1	
ENSG00000204290	BTNL2	SS2; BTL-II; BTN7; HSBLMHC1	
ENSG00000204291	COL15A1	-	
ENSG00000204293	-	-	
ENSG00000204296	TSBP1	TSBP; C6orf10	
ENSG00000204300	TMEM225	SPATA47; PMP22CD; PPP1R154	
ENSG00000204301	NOTCH4	INT3	
ENSG00000204304	PBX2	PBX2MHC; G17; HOX12	
ENSG00000204305	AGER	SCARJ1; sRAGE; RAGE	
ENSG00000204306	-	-	
ENSG00000204308	RNF5	RING5; RMA1	
ENSG00000204310	AGPAT1	G15; 1-AGPAT1; LPAAT-alpha; LPAATA	
ENSG00000204311	PJVK	DFNB59	
ENSG00000204314	PRRT1; LOC100507547	SynDIG4; IFITMD7; NG5; C6orf31; DSPD1	
ENSG00000204315	FKBPL	DIR1; NG7; WISP39; FKBP4	
ENSG00000204316	MRPL38	MRP-L3; MRP-L38; HSPC262; L38MT; RPML3	
ENSG00000204323	SMIM5	C17orf109; PP12104	
ENSG00000204334	ERICH2	-	
ENSG00000204335	SP5	-	
ENSG00000204338	-	-	
ENSG00000204344	STK19	G11; HLA-RP1; RP1; D6S60; D6S60E	
ENSG00000204345	CD300LD	CD300D; CLM-4; CMRF35-A4; CLM-5; CMRF35A4	
ENSG00000204347	BTBD17	BTBD17A; LGALS3BPL; TANGO10A	
ENSG00000204348	DXO	RAI1; DOM3Z; DOM3L; NG6	
ENSG00000204351	SKIV2L	170A; DDX13; HLP; SKI2; SKI2W; SKIV2L1; THES2; SKIV2	
ENSG00000204352	-	-	
ENSG00000204356	NELFE	RDP; D6S45; NELF-E; RD; RDBP	
ENSG00000204361	NXPE2	FAM55B	
ENSG00000204362	LINC02783	-	
ENSG00000204363	SPANXN5	SPANX-N5; CT11.10	
ENSG00000204365	-	-	
ENSG00000204366	ZBTB12	NG35; C6orf46; Bat9; G10; D6S59E	
ENSG00000204368	-	-	
ENSG00000204370	SDHD	PGL1; CBT1; PGL; cybS; MC2DN3; CWS3; QPs3; CII-4; SDH4	
ENSG00000204371	EHMT2	C6orf30; GAT8; KMT1C; NG36; BAT8; G9A	
ENSG00000204375	-	-	
ENSG00000204376	-	-	
ENSG00000204377	-	-	
ENSG00000204379	XAGE1A	CTP9; XAGE1B; CT12.1B; GAGED2; CT12.1A; CT12.1; XAGE-1; XAGE1	
ENSG00000204380	PKP4-AS1	-	
ENSG00000204381	LAYN	-	
ENSG00000204382	XAGE1B	CT12.1; CT12.1C; CT12.1E; XAGE1; XAGE1C; CT12.1b; CT12.1D; XAGE-1; XAGE1D; CTP9; GAGED2; XAGE1E	
ENSG00000204385	SLC44A4	NG22; DFNA72; TPPT; CTL4; C6orf29; hTPPT1	
ENSG00000204386	NEU1	NEU; SIAL1; NANH	
ENSG00000204387	SNHG32	G8; C6orf48; D6S57	
ENSG00000204388	HSPA1B	HSP70.1; HSP72; HSP70-1; HSX70; HSP70-1B; HSPA1; HSP70-2; HSP70.2	
ENSG00000204389	HSPA1A	HSP70.2; HSPA1; HSP70-1; HSP70-2; HSP70I; HSP70-1A; HSP70.1; HEL-S-103; HSP72	
ENSG00000204390	HSPA1L	hum70t; HSP70T; HSP70-1L; HSP70-HOM	
ENSG00000204392	LSM2	YBL026W; C6orf28; G7B; snRNP	
ENSG00000204393	NOL4L-DT	-	
ENSG00000204394	VARS1	G7A; VARS2; NDMSCA; VARS	
ENSG00000204396	VWA7	C6orf27; G7c; NG37	
ENSG00000204397	CARD16	LLID-114769; PSEUDO-ICE; COP; COP1	
ENSG00000204398	-	-	
ENSG00000204399	-	-	
ENSG00000204403	CASP12	CASP12P1; CASP-12	
ENSG00000204406	MBD5	MRD1	
ENSG00000204410	MSH5	G7; MUTSH5; NG23; POF13	
ENSG00000204414	CSHL1	hCS-L; CSL; CSHP1; GHB4; CS-5	
ENSG00000204420	MPIG6B	G6b; NG31; C6orf25; THAMY; G6b-B	
ENSG00000204421	LY6G6C	G6c; C6orf24; NG24	
ENSG00000204422	-	-	
ENSG00000204424	LY6G6F	G6f; C6orf21; NG32; LY6G6D; LY6G6	
ENSG00000204427	ABHD16A	NG26; hBAT5; BAT5; PP199; D6S82E	
ENSG00000204428	LY6G5C	C6orf20; LY6G5CA; LY6G5CB; NG33; G5C	
ENSG00000204429	-	-	
ENSG00000204434	-	-	
ENSG00000204435	CSNK2B	Ckb1; G5A; CK2B; CSK2B; Ckb2; CK2N; POBINDS	
ENSG00000204437	-	-	
ENSG00000204438	GPANK1	D6S54E; BAT4; ANKRD59; G5; GPATCH10	
ENSG00000204439	C6orf47	G4; D6S53E; NG34	
ENSG00000204442	FAM155A	NLF-1	
ENSG00000204444	APOM	NG20; G3a; HSPC336; apo-M	
ENSG00000204446	LINC02872	C9orf170	
ENSG00000204449	TRIM49C	TRIM49L2	
ENSG00000204450	TRIM64	TRIM64A; C11orf28	
ENSG00000204455	-	-	
ENSG00000204456	-	-	
ENSG00000204460	LINC01854	-	
ENSG00000204463	BAG6	G3; BAG-6; D6S52E; BAT3	
ENSG00000204464	TMEM51-AS2	C1orf195	
ENSG00000204466	-	-	
ENSG00000204469	PRRC2A	D6S51; D6S51E; G2; BAT2	
ENSG00000204471	-	-	
ENSG00000204472	AIF1	IRT-1; IBA1; IRT1; AIF-1	
ENSG00000204475	NCR3	LY117; CD337; NKp30; 1C7; MALS	
ENSG00000204478	PRAMEF20	PRAMEF21	
ENSG00000204479	PRAMEF17	-	
ENSG00000204480	PRAMEF19	-	
ENSG00000204481	PRAMEF14	-	
ENSG00000204482	LST1	B144; LST-1; D6S49E	
ENSG00000204485	-	-	
ENSG00000204486	-	-	
ENSG00000204488	-	-	
ENSG00000204491	-	-	
ENSG00000204495	-	-	
ENSG00000204498	NFKBIL1	NFKBIL; IKBL	
ENSG00000204501	PRAMEF15	-	
ENSG00000204502	-	-	
ENSG00000204503	-	-	
ENSG00000204505	PRAMEF9	-	
ENSG00000204508	-	-	
ENSG00000204510	PRAMEF7	-	
ENSG00000204511	MCCD1	-	
ENSG00000204513	-	-	
ENSG00000204514	ZNF814	-	
ENSG00000204516	MICB	PERB11.2	
ENSG00000204518	AADACL4	-	
ENSG00000204519	ZNF551	-	
ENSG00000204520	MICA	MIC-A; PERB11.1	
ENSG00000204524	ZNF805	-	
ENSG00000204525	HLA-C	HLC-C; MHC; HLAC; D6S204; HLA-JY3; PSORS1	
ENSG00000204528	-	-	
ENSG00000204529	-	-	
ENSG00000204531	POU5F1	OCT4; OCT3; OTF3; Oct-3; OTF-3; OTF4; Oct-4	
ENSG00000204532	ZSCAN5C	ZNF495C; ZSCAN5CP	
ENSG00000204533	-	-	
ENSG00000204536	CCHCR1	SBP; pg8; HCR; C6orf18	
ENSG00000204538	PSORS1C2	C6orf17; SPR1	
ENSG00000204539	CDSN	HTSS1; HTSS; S; HYPT2; PSS; PSS1	
ENSG00000204540	PSORS1C1	C6orf16; SEEK1	
ENSG00000204542	C6orf15	STG	
ENSG00000204544	MUC21	C6orf205; KMQK697; MUC-21	
ENSG00000204547	DEFB122	DEFB-22; DEFB122P; DEFB22	
ENSG00000204548	DEFB121	DEFB21; ESC42RELC	
ENSG00000204555	-	-	
ENSG00000204556	-	-	
ENSG00000204560	DHX16	DDX16; PRPF2; DBP2; PRP8; Prp2; NMOAS; PRO2014	
ENSG00000204564	C6orf136	-	
ENSG00000204566	-	-	
ENSG00000204568	MRPS18B	C6orf14; MRP-S18-2; S18amt; HumanS18a; PTD017; MRPS18-2; HSPC183	
ENSG00000204569	PPP1R10	FB19; PNUTS; PP1R10; CAT53; R111; p99	
ENSG00000204571	KRTAP5-11	KRTAP5-6; KRTAP5.11; KRTAP5-5	
ENSG00000204572	KRTAP5-10	KRTAP5.10	
ENSG00000204574	ABCF1	ABC27; ABC50	
ENSG00000204576	PRR3	CAT56	
ENSG00000204577	LILRB3; LOC107987425; LOC107987462; LOC102725035	CD85A; PIR-B; LILRA6; LIR-3; ILT5; PIRB; ILT-5; LIR3; HL9	
ENSG00000204580	DDR1	NEP; PTK3A; RTK6; CD167; NTRK4; CAK; DDR; TRKE; EDDR1; HGK2; PTK3; MCK10	
ENSG00000204581	ACOXL-AS1	-	
ENSG00000204583	LRCOL1	-	
ENSG00000204584	-	-	
ENSG00000204588	LINC01123	-	
ENSG00000204590	GNL1	HSR1	
ENSG00000204592	HLA-E	QA1; HLA-6.2	
ENSG00000204595	DPRX	-	
ENSG00000204599	TRIM39	TRIM39B; RNF23; TFP	
ENSG00000204603	LINC01257	-	
ENSG00000204604	ZNF468	-	
ENSG00000204610	TRIM15	ZNF178; RNF93; ZNFB7	
ENSG00000204611	ZNF616	-	
ENSG00000204612	FOXB2	bA159H20.4	
ENSG00000204613	TRIM10	RNF9; RFB30; HERF1	
ENSG00000204614	TRIM40	RNF35	
ENSG00000204616	TRIM31	RNF; C6orf13; HCG1; HCGI	
ENSG00000204618	RNF39	HZFW; FAP216; LIRF; HZF	
ENSG00000204619	PPP1R11	HCGV; TCTE5; TCTEX5; CFAP255; HCG-V; IPP3	
ENSG00000204620	-	-	
ENSG00000204622	-	-	
ENSG00000204623	ZNRD1ASP	C6orf12; HCGVIII-1; ZNRD1-AS1; ZNRD1AS; NCRNA00171; TCTEX4; HTEX4; ZNRD1AS1; HCGVIII; HCG8; ZNRD1-AS	
ENSG00000204624	DISP3	PTCHD2	
ENSG00000204625	HCG9	HCGIX; HCGIX4	
ENSG00000204628	RACK1	H12.3; GNB2L1; PIG21; Gnb2-rs1; HLC-7	
ENSG00000204632	HLA-G	MHC-G	
ENSG00000204634	TBC1D8	GRAMD8; VRP; TBC1D8A; HBLP1; AD3	
ENSG00000204637	-	-	
ENSG00000204640	NMS	-	
ENSG00000204642	HLA-F	HLAF; CDA12; HLA-5.4; HLA-CDA12	
ENSG00000204644	ZFP57	bA145L22.2; C6orf40; ZNF698; bA145L22; TNDM1	
ENSG00000204645	-	-	
ENSG00000204648	SSX9P	SSX9	
ENSG00000204650	LINC02210	C17orf69; CRHR1-IT1	
ENSG00000204652	-	-	
ENSG00000204653	ASPDH	-	
ENSG00000204655	MOG	NRCLP7; MOGIG2; BTNL11; BTN6	
ENSG00000204657	OR2H2	hs6M1-12; FAT11; OLFR42B; dJ271M21.2; OR2H3; OLFR2	
ENSG00000204658	-	-	
ENSG00000204659	CBY3	-	
ENSG00000204661	C5orf60	-	
ENSG00000204662	-	-	
ENSG00000204663	CST13P	CSTT; CTES6	
ENSG00000204666	LOC400710	-	
ENSG00000204669	C9orf57	-	
ENSG00000204670	-	-	
ENSG00000204671	IL31	IL-31	
ENSG00000204673	AKT1S1	Lobe; PRAS40	
ENSG00000204677	FAM153CP	NY-REN-7-like; FAM153C	
ENSG00000204681	GABBR1	GABABR1; GB1; GPRC3A; GABBR1-3	
ENSG00000204682	MIR1915HG	CASC10; bA418C1.3; C10orf114	
ENSG00000204683	-	-	
ENSG00000204684	LOC284788	-	
ENSG00000204685	-	-	
ENSG00000204687	MAS1L	MAS-L; MRG; dJ994E9.2	
ENSG00000204688	OR2H1	OLFR42A-9004-14; 6M1-16; OR2H8; OR6-2; dJ994E9.4; HS6M1-16; OLFR42A-9004.14/9026.2; OR2H6	
ENSG00000204694	OR11A1	6M1-18; hs6M1-18; OR11A2; dJ994E9.6	
ENSG00000204695	OR14J1	bA150A6.4; hs6M1-28; OR5U1; OR6-25	
ENSG00000204697	-	-	
ENSG00000204699	-	-	
ENSG00000204700	OR2J2	OR6.3.8; ORL684; hs6M1-6; dJ80I19.4; OR6-19; OR6-8	
ENSG00000204701	OR2J3	6M1-3; OR6-16; OR6.3.6; ORL671; C3HEXS; HS6M1-3; OR6-6	
