Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
LIB-03332,0.0242570158092909,0.126479971559741,0.0953674227765017,0.171330811798537,0,0.104898881244848,0,0.221106365642757,0.030794294138804,0,0,0.122139965111745,0.0348596723104465,0.354582333907163,0.250235462144603,0.702436291357322,0,0.100705697708553,0,0.1424678955939,0,0.00681181842216704,0,0.304977423595151,0.959583363906187,2.48847389952638
LIB-008177,0.00279187875482733,0.0813952000300883,0.0327351525903462,0.122034771811539,0,0.136266192625885,0,0.0717340579701956,0.0223672543907472,0,0,0.102577641942276,0.0363064400380391,0,0.0971869714728722,0.513404476837051,0.0322320750585209,0.00154913293056773,0.10203260237445,0.00793075446988306,0,0,0,0.690396041617504,0.779178265423235,1.36254460329729
LIB-008180,0.0756436008989595,0.0406107298415253,0.12264948927178,0.145514698241499,0,0.0428318313937208,0,0.115399908070531,0.00726953395151533,0,0,0.0994262610136708,0.0432354317275825,0.122606118867869,0.112168120644173,0.382858731361241,0,0,0.121793056567755,0,0,0.0175203788278033,0,0.40692928904229,0.912630659821291,1.44952789067963
LIB-03324,0.156771114758237,0,0.27821192403532,0.252629887595879,0,0.0639840626541868,0,0.135771785069805,0.0461865121632402,0,0.0401640431486019,0.123246347185648,0,0.19824947991517,0.0779628394451141,0.635238769627863,0,0.00581778110735358,0.0523270591563397,0,0,0.00921848016716623,0,0.480237452987548,0.877243965493164,2.07578008602992
LIB-04611,0.0173476520522503,0.0267704357129715,0.0754377321453988,0.048364734633268,0,0.0226120885878813,0,0.0685995795726217,0,0,0.0111434373049001,0.0199679752508224,0.0283979699423078,0.12652286262515,0.0365994745322881,0.488972607922224,0,0,0.0313470652673009,0,0,0.00343588539445816,0,0.789351377884444,0.691513594655644,1.00551950094384
LIB-007617,0.00453915710168086,0.0657353045827276,0.0729734135831098,0.0695718579949716,0,0,0.00664720784369081,0.0686564795807253,0,0.00682213334653238,0.0198647436779778,0.0100232195384689,0.0132477001880505,0.147161411747205,0.0447237046179765,0.366020311895771,0.0173629705076676,0,0.172247090698705,0,0,0.00576012340203847,0,0.5438992071623,0.847761128295033,1.0913568303073
LIB-006811,0.133769089827253,0,0.17977461726418,0.108470080822093,0,0,0,0.0882725637278081,0,0,0.0365832281185118,0.0579340430803496,0.0063609353078159,0.13815995327011,0.0224399302064638,0.45170872230962,0,0,0.0534226813272393,0.013069234989943,0,0.0170624115020766,0,0.494548262793225,0.869356417895665,1.30702749175347
LIB-007622,0,0.0964148728163969,0.0444036176175231,0.290038732677087,0,0,0.00480620553116993,0.1668000775364,0.02501343851958,0,0,0.041345902012581,0.0416760976523724,0.0673395250097555,0.0374414984183836,0.480482616760757,0.00427800572845639,0.0164083855409431,0.179542795244142,0,0,0.00255062987879183,0,0.422028039969818,0.906369995144725,1.49854240094434
LIB-04624,0.191479535345157,0.247101567407375,0.16146183032358,0.347557749142226,0,0.196937376778225,0,0.244354721335311,0.0210570716217431,0,0,0.285800140202475,0.0357514097277294,0.371925047769324,0.211311321561535,0.890174912257669,0,0,0,0.176364691516667,0,0.0967510154901422,0,0.427315524635891,0.903321219675214,3.47802839047916
LIB-008202,0.0434988381799195,0.0350034003107688,0.0658595978370853,0.0834992585436998,0,0.0725539875599213,0,0.075713204465012,0.0130831998968824,0.0104320828065879,0,0.0332421270849993,0,0.17415181093093,0.0538222668163323,0.547596801490926,0,0,0.0863065757148384,0,0,0.000143431809910696,0,0.463172483109427,0.886162199160801,1.29490658344781
LIB-006807,0,0.104121178002843,0.289596439409142,0.262438563334293,0.0266867077037959,0,0,0.0990878307469057,0.00996963898334748,0,0.176151414263342,0.138179620494827,0.0539439700615156,0.077763550667997,0.0255615342901558,0.772165357838446,0.00356046516883161,0,0.000592425342151633,0.0268379821895033,0,0.0197376917645669,0,0.187652555659921,1.01639005281959,2.08639437026166
LIB-008181,0.10245660056897,0,0.170098251047778,0.127478844951785,0,0.0943961363208719,0,0.126405406435516,0,0,0.00202453463477863,0.06262758577832,0.0503163340019746,0.145799482995318,0.106757427526045,0.374629271090349,9.02111039328977e-05,0,0.114757402468913,0,0,0.0161296690018925,0,0.445095368039012,0.89533950065094,1.49396715792644
LIB-03333,0.0120816248297993,0.0205682918065352,0.0663813402818037,0.04041036045724,0,0,0,0.0783388119102085,0.0172698382473765,0,0.00530492089077291,0.0461227515774219,0,0.0550811830291154,0.0410422836155422,0.475239527038491,0,0.0177864420848113,0.0132549720799577,0.00702496264042186,0,0.00409295131713708,0,0.304797581315356,0.964514014512008,0.900000261806635
LIB-04592,0.00880664422891041,0.0414886525175611,0.0278171818992577,0.0576565399622289,0,0.0134921722653287,0,0.0683456379418111,0,0,0.0291530248565509,0.0121426501271947,0.0111664675104484,0.0132410647203628,0.0244497167739438,0.225254403107831,0.00467702701319669,0.00167502434691722,0.0353513167027877,0,0.00123646150790598,0.00160007408562488,0,0.464131935166216,0.887130876489321,0.577554059567862
LIB-008197,0.0723274218726994,0.0276945348793119,0.211829974180958,0.30878105775045,0,0.101880218398947,0,0.161625445403949,0.0391726911517425,0.063099369660016,0,0.108886763377308,0.00241167461977931,0,0.0786175373023465,0.298727276529166,0.0178909971483094,0.0333620092051217,0.0858460764745582,0,0,0.00141494956819537,0,0.448560489635158,0.89288782226856,1.61356799752286
LIB-04584,0.0538530286316847,0,0.0484408659757619,0.0415032359193536,0,0.00116957995649752,0,0.0611935678152057,0,0.00270934704410473,0.0177779469739941,0.0258785319245926,0.0392256205869719,0.137645449576335,0.0101455273117994,0.424939291197106,0,0,0,0.0361641311265031,0,0.000264913236817208,0,0.711496629707263,0.739378142420053,0.900911037276727
LIB-03325,0,0.061037104204879,0.0664507604199839,0.050192130495394,0,0.025805299304195,0,0.149125117185159,0,0,0.0434229709067048,0.0704972149911007,0.0793761658043675,0.0922659792908195,0.0276475877168079,0.0721573381625162,0.00465903681082679,0.0478203045451177,0,0.262213982980077,0,0.0446336732901003,0,0.488267698302332,0.874850419805949,1.09730466610805
