"cell_type","LIB.04579","LIB.03316","LIB.008191","LIB.03323","LIB.04651","LIB.008187","LIB.03335","LIB.04598","LIB.04647","LIB.04617","LIB.008204","LIB.006810","LIB.008203","LIB.04625","LIB.04610","LIB.04606","LIB.03332","LIB.008177","LIB.008180","LIB.03324","LIB.04611","LIB.007617","LIB.006811","LIB.007622","LIB.04624","LIB.008202","LIB.006807","LIB.008181","LIB.03333","LIB.04592","LIB.008197","LIB.04584","LIB.03325","LIB.04657","LIB.03329","LIB.03322","LIB.04650","LIB.03317","LIB.008190","LIB.03334","LIB.008186","LIB.008205","LIB.04605","LIB.006805","LIB.04613","LIB.007619","LIB.007620","LIB.008200","LIB.008199","LIB.008195","LIB.03327","LIB.04586","LIB.04659","LIB.04655","LIB.008183","LIB.03331","LIB.008178","LIB.04643","LIB.04648","LIB.04644","LIB.008184","LIB.03320","LIB.04581","LIB.04652","LIB.03319","LIB.008192","LIB.006814","LIB.04614","LIB.04618","LIB.008189","LIB.008185","LIB.04649","LIB.04645","LIB.03318","LIB.008193","LIB.03321","LIB.04580","LIB.04653","LIB.04615","LIB.006815","LIB.006803","LIB.006804","LIB.007621","LIB.04627","LIB.008201","LIB.007618","LIB.03326","LIB.04658","LIB.04654","LIB.008198","LIB.008194","LIB.04591","LIB.03330","LIB.008179","LIB.04642","LIB.008182"
"B cell",0.0843060099611686,0.0751879623459475,0.0931584676914875,0.17431867827204,0.0779532140758624,0.0861867177242138,0.143860987211859,0.0882623987195085,0.103129647551428,0.061251305714898,0.0992867270266233,0.15185845452996,0.0706742933516452,0.0782189924529243,0.0960669378954636,0.0776027521812313,0.0691196964323188,0.101594972992514,0.0752286061732201,0.0724066197831749,0.0736565654889783,0.100823607533511,0.090253556921904,0.0893945420797163,0.109053127158481,0.101114967419764,0.0921437224399128,0.0770148454198646,0.0931240228484215,0.0808041128515777,0.150121022492105,0.097349848063883,0.0814965319976989,0.0902508202684806,0.243271786743484,0.0908859335455894,0.105406604077416,0.0894502157473957,0.0908748084366635,0.248959537628863,0.171278314298103,0.129353158158402,0.0779164454700037,0.0863714165539867,0.079247267516554,0.0921987861330812,0.0602102531109086,0.244775683575916,0.0842114371912087,0.0962415846428994,0.0927033539125212,0.106190091480338,0.079177520230582,0.102071834176271,0.0790220712247605,0.102358450042159,0.0896436862018652,0.0978906485075093,0.0589121502561486,0.0713280626454357,0.0921969187225933,0.117858324670917,0.0999602798036271,0.106580026626311,0.106058995711767,0.122431350877518,0.12413507856292,0.0892613723380807,0.127894702518749,0.115804307963261,0.105323152829065,0.109307396613132,0.0187576431790667,0.0630980057379965,0.0940533707882341,0.082595593162423,0.110728322841425,0.105203539205357,0.120045160149396,0.0924116022589633,0.0779555735676853,0.0789402936428658,0.119225689930272,0.117630465441344,0.110294923387965,0.096975062295519,0.0441675342605559,0.0834493631615448,0.13191395082666,0.0251954268028101,0.0947524221853236,0.109465249534966,0.0981572301669251,0.0908578457828204,0.344372911202172,0.0982783029999109
"T cell CD4+",0.119005947142794,0.147091348272551,0.155588141092899,0.213016735529247,0.130698332018627,0.0519333030851596,0.128893780528685,0.141481814641825,0.149417511688696,0.141317806236896,0.11787384066537,0.0890482086818353,0.0814762009205458,0.112309277557981,0.106276268148133,0.0989572510314654,0.208676452846215,0.145126442375376,0.112756822102818,0.19419149228563,0.108224550869957,0.0920323194875184,0.113852912755876,0.141101964242198,0.266020460729343,0.103282213360393,0.121447933958421,0.114912315652688,0.0999699501267785,0.0952259826300107,0.10431577055525,0.0870960983214529,0.133705494732869,0.0979264527820825,0.273131754705772,0.158762633208164,0.187092205117408,0.184057970265703,0.104638606837881,0.127149721775331,0.0975734055922263,0.144260691145125,0.0872618072009129,0.101002404015312,0.137392665158777,0.0993021311907316,0.135347066960884,0.137930733858262,0.0924695266489842,0.0853351080842216,0.155093612927854,0.0972518761607318,0.109599066909443,0.230829412632031,0.0996496839225357,0.17833171187671,0.0716602683242477,0.134029907400935,0.0909651602220723,0.116962304750356,0.109704128572246,0.137322558944058,0.168134819860648,0.123543447167182,0.21019256818493,0.0842607391913253,0.175506006090861,0.0918088219906404,0.149606170435338,0.1260153979256,0.0893890965322255,0.127729318698106,0.0675809277147386,0.125930719833678,0.0737206296968197,0.0965901834880935,0.150092382069833,0.115422344619366,0.0966628135228286,0.106558257081315,0.100187788512109,0.091851565148047,0.107658508277359,0.116205127845228,0.10998594739312,0.114687049005685,0.153805933651107,0.101847703214336,0.241083377427294,0.0211561420270711,0.0926416996950848,0.194446688532269,0.132725564133071,0.0978111976835681,0.223050509608835,0.169585883399046
"T cell CD8+",0.208413382979764,0.176048283256259,0.163951211185691,0.107143170360387,0.198047861308124,0.239585636530481,0.193567527784371,0.231813440908319,0.197628135550048,0.234400240194107,0.219123336068944,0.198238367899206,0.245115490918905,0.214100296193555,0.193933072122874,0.213385574072967,0.130462641819381,0.197543504925211,0.21756585678477,0.16638512274865,0.210046875673248,0.203402737660911,0.202133313405794,0.228293547037824,0.16250143206897,0.213252422766947,0.214106562608313,0.223136595599715,0.225483192091144,0.209451085496391,0.22600610458942,0.204393729839767,0.179121642416304,0.21407855434954,0.0893024764621933,0.157294602920025,0.177048642671343,0.181372672772611,0.179837183196233,0.155994855022386,0.209291384011859,0.2219819105037,0.211960479758812,0.198507563150559,0.202902108047181,0.209195855254236,0.198280924765078,0.239681616912734,0.214763718470088,0.204475236534367,0.194788727689432,0.196218848371818,0.198306526150384,0.116972393179394,0.223733103855454,0.169026605783567,0.215657599070934,0.20670773294737,0.188131346165602,0.209578394471249,0.260437696414314,0.189440927214946,0.163579635933455,0.184000662239005,0.134516653891877,0.203572531736927,0.170158203855599,0.21692033340918,0.234457978235319,0.192931724446574,0.242024499922314,0.18852049421136,0.225725387180556,0.209500738901789,0.241320081471319,0.196293360381173,0.180351262587179,0.1721301666267,0.208527990567879,0.195977131882018,0.196802854202144,0.211511818809912,0.219783260884887,0.203785865480797,0.244139077817332,0.207995319376356,0.213018023699303,0.185644906145436,0.131677602375622,0.233102559379993,0.197656571458226,0.184070115270021,0.208966142439483,0.189179345517477,0.179344637822826,0.19677035817094
"T cell",0.327419330122558,0.32313963152881,0.31953935227859,0.320159905889634,0.328746193326751,0.291518939615641,0.322461308313056,0.373295255550144,0.347045647238744,0.375718046431003,0.336997176734314,0.287286576581041,0.326591691839451,0.326409573751536,0.300209340271007,0.312342825104432,0.339139094665596,0.342669947300587,0.330322678887588,0.36057661503428,0.318271426543205,0.295435057148429,0.31598622616167,0.369395511280022,0.428521892798313,0.31653463612734,0.335554496566734,0.338048911252403,0.325453142217923,0.304677068126402,0.33032187514467,0.29148982816122,0.312827137149173,0.312005007131622,0.362434231167965,0.316057236128189,0.364140847788751,0.365430643038314,0.284475790034114,0.283144576797717,0.306864789604085,0.366242601648825,0.299222286959725,0.299509967165871,0.340294773205958,0.308497986444968,0.333627991725962,0.377612350770996,0.307233245119072,0.289810344618589,0.349882340617286,0.29347072453255,0.307905593059827,0.347801805811425,0.32338278777799,0.347358317660277,0.287317867395182,0.340737640348305,0.279096506387674,0.326540699221605,0.37014182498656,0.326763486159004,0.331714455794103,0.307544109406187,0.344709222076807,0.287833270928252,0.34566420994646,0.30872915539982,0.384064148670657,0.318947122372174,0.331413596454539,0.316249812909466,0.293306314895295,0.335431458735467,0.315040711168139,0.292883543869267,0.330443644657012,0.287552511246066,0.305190804090708,0.302535388963333,0.296990642714253,0.303363383957959,0.327441769162246,0.319990993326025,0.354125025210452,0.322682368382041,0.36682395735041,0.287492609359772,0.372760979802916,0.254258701407064,0.290298271153311,0.37851680380229,0.341691706572554,0.286990543201045,0.402395147431661,0.366356241569986
"NK cell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macrophage",0.0343784313174257,0.0406264443820188,0.0137985447968304,0.0486041773988386,0.0028499158140119,0.00520900323102937,0.0775177134398899,0.0828767723397796,0.00786799427600599,0.059190341094782,0.0420317415516116,0.0985105356627781,0.0909966852908661,0.174945871649755,0.0284490120794317,0.0426245410057977,0.0638601376780823,0.091626246805321,0.0691700498405563,0.117749945051295,0.0828155690516564,0.0746395456783832,0.0630138851175124,0.0666913421173426,0.135612947473218,0.0943722398543174,0.116125768899738,0.0800914062587701,0.0525890804200748,0.0293453014558453,0.030898250151775,0.0515625426111186,0.0272841737318749,0.0466004328894185,0.263359970846506,0.0617320915077482,0.0481861590751379,0.0805039362258375,0.0422349927980188,0.044237313946582,0.0506129232804088,0.0579277208228029,0.0603587175388939,0.0601710454353169,0.0928980750510859,0.0597329293837119,0.135181862159669,0.016684134164056,0.0722534764828179,0.0212806501029158,0.0837266631398134,0.0634672972568214,0.117561562503451,0.0466307006188247,0.0765366617154452,0.0827782593807858,0.0310881281427787,0.1106652105202,0,0.0421463959143181,0.0689686972299691,0.0511983960405044,0.00721226884724213,0.0543256620222549,0.113019349655857,0.0986011535300829,0.078872059806406,0.0661710189783709,0.093772586130406,0.0577913639930619,0.164235157616669,0.049166208081763,0,0.103465786035763,0.0304988943159175,0.0517866461942963,0.0369361524728927,0.0193017233314497,0.0587234202081707,0.0509764376689908,0.100179615664178,0.0875030330650128,0.123572592409731,0.0509099673612528,0.0603828754622828,0.0575744653591162,0,0.0593550606898424,0.0221624892017416,0,0.0455189388898226,0.0762647706666532,0.0659827872295261,0.0776492069271866,0.0342296351766452,0.0740641539492038
"Neutrophil",0.139114109291848,0.132422851287843,0.136729398378126,0.10061360440206,0.11137631067583,0.173575293766095,0.0982044414826226,0.110559227613328,0.100215824836064,0.120151662221845,0.0898469668922378,0.144876022421363,0.146078390136346,0.116848819870222,0.101150388908757,0.106761857718763,0.184617812949946,0.0969707060603177,0.110532270086918,0.133378616277912,0.119618128924451,0.0997128976042121,0.121669704922537,0.105707202778495,0.19382184990246,0.104822596954058,0.11127806038018,0.114899946021375,0.109932327546176,0.0973160936228276,0.0939464065844682,0.112734572450294,0.136414943377572,0.116331046918251,0.0994807138754912,0.115097191576211,0.132582115200332,0.116331702038255,0.10659030449983,0.0885585468739663,0.093110576185392,0.110347368015313,0.110138527093638,0.107480144433576,0.115457603414789,0.117597212448884,0.162541512109187,0.123419943002907,0.113451246918757,0.100239924693028,0.113239111935288,0.0975091403799919,0.120451488377286,0.109156660897041,0.11002382958745,0.105197343947721,0.10095978947401,0.105950374011729,0.138305251669589,0.0898692463925184,0.124861491120353,0.107068794367913,0.124861421739452,0.106425123198222,0.109503880166146,0.0960558700280753,0.117601989409818,0.111753105545264,0.114752976884756,0.100121161227543,0.110614875618243,0.0998741090079382,0.146184413656759,0.111821277000575,0.0922971403605674,0.105276086844053,0.104790765020945,0.099683861837726,0.100345197898796,0.100442651816523,0.108427491596444,0.11900034498527,0.105745045365996,0.108611730387515,0.101716723569536,0.104866671664597,0.166293774336226,0.0999173743234623,0.101270078663761,0.27992169455306,0.105187063323285,0.102212433774966,0.10414296774659,0.0988697738057249,0.122561816965861,0.122519845017359
"Myeloid dendritic cell",0.439320104615742,0.456385035329289,0.473652137895451,0.657590805141465,0.562317400545476,0.451474960251257,0.488620991564507,0.476444364099491,0.515813135966529,0.518042289441537,0.540631161226587,0.545549619417959,0.470720018139959,0.44216312738739,0.410992402883075,0.479081590421703,0.606260141952367,0.566991165608934,0.498184522589887,0.471164281005768,0.449835150974834,0.44902280062126,0.430191333136777,0.555534383781933,0.583696683825027,0.461141725890061,0.433584334788482,0.497399433903165,0.449617055599399,0.412252205405155,0.512710269955885,0.465259772722257,0.48943552243003,0.435064684049519,0.914898069236922,0.441502388835512,0.48380685478627,0.514280727225942,0.430019022213165,0.588944826550662,0.504417430114957,0.449913843780437,0.430876677179169,0.426514195693998,0.439461094287156,0.414947828297216,0.615467140397889,0.547870746156297,0.451578834469794,0.410987101823374,0.590353041137498,0.471461764346977,0.464876185173967,0.527473011323595,0.451038416020078,0.599122461435182,0.392551770063893,0.430499356076792,0.484415577322951,0.484400311493938,0.47145960175476,0.471142523170387,0.496157656648574,0.473629627432971,0.490332881613698,0.505548868632787,0.486965809713362,0.41083413045428,0.532274499327571,0.491284187550244,0.635952522735321,0.45123404166556,0.63749528197926,0.503275022874834,0.479857141958773,0.413954813568778,0.520978724637663,0.458125884242188,0.518995110490156,0.496335376177553,0.383458338399511,0.49389757190937,0.459346629254335,0.471503362519954,0.519592503109835,0.455159661815986,0.580829815286217,0.408309313374697,0.524214279047944,0.543719845135903,0.434195341958755,0.557592219972493,0.430691549746444,0.45354069237916,0.534077002227026,0.537683037638683
