"cell_type","LIB.04579","LIB.03316","LIB.008191","LIB.03323","LIB.04651","LIB.008187","LIB.03335","LIB.04598","LIB.04647","LIB.04617","LIB.008204","LIB.006810","LIB.008203","LIB.04625","LIB.04610","LIB.04606","LIB.03332","LIB.008177","LIB.008180","LIB.03324","LIB.04611","LIB.007617","LIB.006811","LIB.007622","LIB.04624","LIB.008202","LIB.006807","LIB.008181","LIB.03333","LIB.04592","LIB.008197","LIB.04584","LIB.03325","LIB.04657","LIB.03329","LIB.03322","LIB.04650","LIB.03317","LIB.008190","LIB.03334","LIB.008186","LIB.008205","LIB.04605","LIB.006805","LIB.04613","LIB.007619","LIB.007620","LIB.008200","LIB.008199","LIB.008195","LIB.03327","LIB.04586","LIB.04659","LIB.04655","LIB.008183","LIB.03331","LIB.008178","LIB.04643","LIB.04648","LIB.04644","LIB.008184","LIB.03320","LIB.04581","LIB.04652","LIB.03319","LIB.008192","LIB.006814","LIB.04614","LIB.04618","LIB.008189","LIB.008185","LIB.04649","LIB.04645","LIB.03318","LIB.008193","LIB.03321","LIB.04580","LIB.04653","LIB.04615","LIB.006815","LIB.006803","LIB.006804","LIB.007621","LIB.04627","LIB.008201","LIB.007618","LIB.03326","LIB.04658","LIB.04654","LIB.008198","LIB.008194","LIB.04591","LIB.03330","LIB.008179","LIB.04642","LIB.008182"
"B cell",0.364132429809156,0.37333392615709,0.334275587372215,0.316176957008022,0.118373213364498,0.0882684100826779,0.104948084327525,0.18268750426575,0.240572819605318,0.209466460647089,0.435096464783703,0.200480855661842,0.158933367612,0.114562756821443,0.182684594949865,0.337779592520674,0.246104410145534,0.116922231375262,0.238903820012265,0.434983038793557,0.119555819910621,0.143247875267518,0.313543707091433,0.14081849043392,0.600042933076112,0.144361836327774,0.393717617411985,0.272554851616748,0.0990312569181382,0.0781124786457292,0.311851930932969,0.102293894607447,0.127487864624863,0.242961188043666,0.317159817103125,0.392357954779709,0.499712973974172,0.297411613784862,0.140164765856784,0.718199351236478,1.06956750562021,0.523869098945389,0.0959503327038192,0.0949748697148904,0.28020237216558,0.347433761495835,0.152557400602689,1.0148070225101,0.0927003224438908,0.126224272229595,0.141860173611442,0.112472211521676,0.166461404849842,0.281159709605091,0.233523641017969,0.224173750471373,0.163862104140235,0.232479718216139,0.259996180521421,0.165140058996205,0.103207045132476,0.459310851811183,0.215968186798671,0.263673830561228,0.450025143611829,0.112185580803342,0.628413063598309,0.203087820813509,0.251811846856738,0.165255326572884,0.0655361641756987,0.206094179751579,0.048041997084555,0.0875652380473079,0.0846921017579317,0.296920601076155,0.300457241184453,0.288300347909064,0.241732905183369,0.208693763086063,0.217192112984951,0.175260880634195,0.184358374841353,0.470251101902657,0.337942988386273,0.141501972383339,0.119870251579959,0.103922880839038,0.64919343477268,0.111406181903298,0.0643560210820572,0.265930800773296,0.285948071149535,0.0725820801103425,1.55726078253648,0.44870072290456
"T cell CD4+",0.237967227817702,0.209474079489031,0.34295588195186,0.329359463447883,0.157662477829746,0.146778756696418,0.204478302715161,0.154480162028741,0.303713087669682,0.188993910815591,0.233930884849006,0.182363395538665,0.158354656875596,0.0463104164621491,0.0951486628184175,0.232830152246372,0.356799541026409,0.230367504986828,0.165501273415767,0.245942359887232,0.091211668160503,0.0753036874244161,0.0882725637278081,0.19661972158715,0.462349169735279,0.161350391921816,0.135744177434049,0.220801542756388,0.095608650157585,0.0818378102071398,0.302678354954638,0.0623631477717032,0.174930416489354,0.143229790487851,0.629187426846519,0.141657130127137,0.380428285325943,0.208088805957185,0.108331472837998,0.629966985743578,0.489851675000403,0.234539302556485,0.0769786211810165,0.0906234543857586,0.139595421600666,0.159831329790716,0.114649834507473,0.5193326176643,0.144402133840904,0.127746118907436,0.397620796907525,0.166315908408206,0.097739870085556,0.261429351946982,0.0426944980075398,0.164214815143674,0.0767447789877381,0.226485847081485,0.104902184905267,0.209892578318695,0.11718977190378,0.10105742414465,0.265238395507832,0.163403973648066,0.183382315765251,0.0981406776601669,0.224763197499238,0.0936665066659115,0.353742069636313,0.173771838471926,0.0815559158411469,0.198614006313849,0.190059400053306,0.145745769062245,0.0522304495957165,0.103375847984884,0.155354986826564,0.0833407345152823,0.187922397277463,0.118505340408381,0.112502594380913,0.145715412794418,0.10168495268825,0.12130979246239,0.216023774833806,0.130561973364721,0.264702357669646,0.0504924307993704,0.301500425775367,0.169738332485638,0.0942150084078827,0.255249284762129,0.135797649237285,0.0908231304192444,0.265675224737193,0.456827282935915
"T cell CD8+",0.206922915706959,0.197273350638989,0.196723198208287,0.349958755189102,0.112144856532753,0.0474852009749796,0.0868712916959193,0.203946895832957,0.281075155120812,0.100219613865992,0.281481831767845,0.0410462037528277,0.193040281826181,0.110073139943383,0.105827742620849,0.0885127707515761,0.171330811798537,0.122034771811539,0.145514698241499,0.252629887595879,0.048364734633268,0.0695718579949716,0.108470080822093,0.290038732677087,0.347557749142226,0.0834992585436998,0.262438563334293,0.127478844951785,0.04041036045724,0.0576565399622289,0.30878105775045,0.0415032359193536,0.050192130495394,0.0499297574794736,0.370402507571254,0.0884366301048631,0.397646236376514,0.105077546838188,0.0831276875578045,0.324029516627079,0.258303486706496,0.295554921892283,0.0384318356279546,0.0970250618731449,0.219096420081061,0.255521030310847,0.144187564896254,0.790040593401199,0.111852252464284,0.125837897735571,0.159882622262365,0.0949492625719652,0.0571792492864919,0.199828157873027,0.0870727868027112,0.152853720496806,0.058374180575164,0.151140828190959,0.131641160845294,0.129795035261566,0.235383423716395,0.0905522853182058,0.304795286260701,0.185038973914989,0.192413987985365,0.0887835521644207,0.170963814445728,0.107202775393909,0.127780126863009,0.206716155151083,0.0555766470291614,0.188390852497605,0.0898722929175607,0.0755019192514747,0.116536408958872,0.0758990320561038,0.165501629282456,0.0685485085319947,0.0229468943641097,0.142162838132756,0.169243128742876,0.155629947927902,0.247496918367534,0.246883825178689,0.48598465676319,0.253933581250645,0.165986290014551,0.0967793868120798,0.23333048100287,0.136534141974112,0.070512194989724,0.279923797606729,0.0815352813640479,0.0671045476152446,0.159289487536099,0.321377758729393
"T cell",0.444890143524661,0.40674743012802,0.539679080160147,0.679318218636985,0.269807334362499,0.194263957671397,0.29134959441108,0.370953094959564,0.584788242790494,0.302290396332562,0.515412716616851,0.223409599291493,0.351394938701777,0.156383556405532,0.200976405439266,0.321342922997948,0.528130352824946,0.352402276798367,0.311015971657266,0.498572247483111,0.139576402793771,0.15169767876592,0.196742644549901,0.486658454264237,0.809906918877505,0.255281733272103,0.398182740768342,0.348280387708173,0.136019010614825,0.139494350169369,0.674558782365104,0.106575730735161,0.225122546984748,0.193159547967325,0.999589934417773,0.230093760232,0.778074521702457,0.313166352795373,0.191459160395802,0.953996502370657,0.811191602253084,0.628463996780775,0.118995187679402,0.187648516258903,0.358691841681727,0.415352360101563,0.258837399403727,1.3093732110655,0.256254386305188,0.255909744014315,0.55750341916989,0.261265170980171,0.154919119372048,0.461257509820009,0.141871194949234,0.31706853564048,0.135118959562902,0.377626675272444,0.241760831252644,0.344852726876068,0.352573195620175,0.191609709462856,0.570033681768533,0.348442947563055,0.375796303750616,0.204866805258749,0.395727011944966,0.200869282059821,0.481522196499322,0.380487993623009,0.151079417851498,0.387004858811454,0.279931692970867,0.221247688313719,0.168766858554589,0.179274880040988,0.32085661610902,0.151889243047277,0.210869291641572,0.260668178541137,0.281745723123789,0.30134536072232,0.349181871055784,0.368193617641079,0.713850271666288,0.384495554615366,0.430688647684197,0.14727181761145,0.534830906778237,0.30627247445975,0.167259965018798,0.535173082368858,0.217332930601333,0.157927678034489,0.424964712273292,0.778205041665308
"NK cell",0.0984395907170167,0.163734376290802,0.15079913438307,0.286227079809141,0.0865810345479743,0.0512570692396882,0.0766718471024812,0.0684097178347739,0.128886127289306,0.123329248893942,0.127774424292148,0.150226564686234,0.0797529391717466,0.084140270730243,0.0601959804552329,0.0416564195726703,0.122139965111745,0.102577641942276,0.0994262610136708,0.16341039033425,0.0311114125557225,0.0298879632164467,0.0945172711988614,0.041345902012581,0.285800140202475,0.0332421270849993,0.314331034758169,0.0646521204130986,0.0514276724681948,0.0412956749837456,0.108886763377308,0.0436564788985867,0.113920185897806,0.0470899716104663,0.183199189639215,0.0595113541562488,0.277751124052397,0.0870858141354025,0.0405082839123258,0.259362825729336,0.190009167458947,0.167402417867765,0.0332087248107487,0.0441925935578909,0.0486967318853805,0.11575223095402,0.110491394421868,0.494093451047996,0.0452966236955125,0.0274543923681909,0.0858832012408448,0.0540336707232114,0.0544247762172995,0.154576078390054,0.0541537402660357,0.0929730506457289,0.0310534831629103,0.0640170544795287,0.0982170330249452,0.0208078011887084,0.328926401022371,0.0955793268018579,0.17158053145302,0.0465648786399468,0.107639284232806,0.0286615321499914,0.0832994771262376,0.0725489188366251,0.0980504236054578,0.0939518709718678,0.0434477010786165,0.120092546253291,0.0488589347488047,0.0765370286956303,0.0936851411353308,0.0359178871051944,0.0819740067875868,0.0633224074320585,0.068529988254195,0.0441051934058217,0.12275682783007,0.13818449038649,0.0584519791594738,0.0615229625188633,0.213662843683037,0.064986787176371,0.159189335027372,0.0384767728989276,0.12258514453446,0.147920907510734,0.0114888764835815,0.128775059958289,0.0689517529675509,0.05145881145436,0.0661611817296268,0.22984409909708
"Macrophage",0.537544241037519,0.717746346591804,0.68940839187839,0.722271221473949,0.332894881969552,0.295219183503026,0.49764355221222,0.457870953387146,0.311911956660035,0.395515456545757,0.535701352391272,0.851731530461619,0.383344105195797,0.69616289079357,0.280344514278607,0.370681360631671,1.30725408740909,0.610591448309923,0.617632970873283,0.911451088988147,0.652094945079662,0.557905428260952,0.612308605786194,0.585263640188896,1.47341128158853,0.775570879238188,0.875490442796599,0.627186181611712,0.571362993683149,0.262945184602138,0.377344813831512,0.57273026808524,0.192070905170144,0.323995096449343,1.84097183895716,0.359010332725394,0.664662423817753,0.752622761421718,0.569576074538033,1.38294738845488,0.989691456812929,0.465259904284063,0.432294764586257,0.400586165610393,0.971677447115693,0.6666532414725,1.2846807991867,1.18257928418483,0.534420117690257,0.342064147401957,0.794916364058213,0.454963236559257,0.615604617266567,0.560774560402764,0.580433965194986,0.524326843200659,0.269120177925005,0.42684606871444,0.156770460504814,0.369091752695631,0.488667423722748,0.80733961959132,0.54494694827484,0.522145420691305,0.566967238504516,0.68287583401373,0.673001862291609,0.658040683382193,0.505980026779323,0.536753440095967,1.29085048606213,0.474261329403686,0.224530229106729,0.765770011575323,0.34188997871352,0.35691454996008,0.567995167946247,0.232996881924334,0.471276663091865,0.609070522304882,0.968509119313148,0.41400248320724,0.750047905894138,0.606367445410271,0.66770732460696,0.565479060724382,0.935091410928093,0.331611174096249,0.368149338441388,0.245232608217201,0.3280677875911,0.637668309040667,0.303961991062769,0.439300870930083,0.574232244854973,1.26750914769145
"Neutrophil",0.0288479997387384,0.0160957449225232,0.0041147748962589,0.0042358222351951,0.0198129213439445,0.0824470594182612,0.0021881122571579,0.0245682058014051,0.0104742605462983,0.0708521031261592,0,0.0113622941564192,0.0605470570610991,0.0119654783710276,0.008578729844491,0,0.006811818422167,0,0.0175203788278033,0.0092184801671662,0.0034358853944581,0.0057601234020384,0.0170624115020766,0.0025506298787918,0.0967510154901422,0.0001434318099106,0.0197376917645669,0.0161296690018925,0.004092951317137,0.0016000740856248,0.0014149495681953,0.0002649132368172,0.0446336732901003,0.0137262297874587,0,0.0112505945108522,0.0152659083190489,0,0.0020894391958062,0.0268165545939655,0,0,0.0148501718035592,0.0094105511349222,0,0.014017858608027,0.023686165965526,0.0153210190125961,0.0169495563801196,0,0.0355414944386368,0.0103932282461487,0.0039833010572823,0.0119049124856115,0.0168834841025319,0.011283890281006,0.0114915962886428,0,0.037021748052994,0.004977809930907,0.0419158870512888,0,0,0.0039910292437848,0.0248811399423344,0.0168678581839833,0.0024916024462112,0.0091121825608868,0.0034701322345749,0.0042118983907599,0.0167762540313282,0.0069174716118482,0.121172173130067,0,0,0.0101999565281679,0.0084070182694517,0.0146378767774011,0.0074286092898325,0.0001713594919314,0.0116586841711337,0.0331881699785732,0.0110522421154585,0,0.0139494130339021,0.010008339264607,0,0.0054944735176893,0.0046234489004222,0.314471624766909,0.0025403708880565,0,0.0018574613756005,0.0107870428217649,0,0.0147195209784542
"Myeloid dendritic cell",0.0044818784135662,0,0.0807283900122676,0.036018877268365,0.071908190114038,0.0800418598595128,0,0.0110488658440221,0.04691732020093,0.0400166582099118,0.0105732441441281,0.0201476173080537,0.0399100578129357,0.0043724375668121,0.012971692709097,0.0022710414601351,0.100705697708553,0.0337812079890886,0,0.0058177811073535,0,0.0173629705076676,0,0.0206863912693994,0,0,0.0035604651688316,9.02111039328977e-05,0.0177864420848113,0.0063520513601138,0.0512530063534311,0,0.0524793413559444,0.0419650842948746,0.0434436186053716,0.0072168498764696,0.0237551178817463,0,0,0.0045417521190386,0.0287279218383848,0.0052262265501957,0.0127811370254374,0.0058250049507117,0,0,0,0.0497453211393785,0.0044960855512039,0.0041467860036022,0,0.0074995961618064,0.0330556816695171,0.0192125809193513,0,0.0066363613116347,0,0.0062418098912442,0.0338586554595394,0,0.0073135524334561,0.0009364129496892,0.0015905530826755,0.005407186036287,0.0409488174452875,0.0447231944206161,0,0.0026192834757419,0.0060628500448116,0.0287034244669463,0,0.0095981495264598,0.0711699830964828,0,0.0062485232703558,0,0.009663437545728,0.0063835948326827,0.0532169381645645,0,0.0010135328746011,0.0223857105036673,0,0,0.0178715043578795,0,0,0.00697653991649784,0.0068614712889498,0.0327571315461528,0.0081598857311971,0,0,0,0.0030229639151319,0
